mapId,id,label,xPos,yPos,destination,destinationLabel,script,flags
100040103,5,"sp",794,-550,999999999,"","",""
100040103,6,"sp",981,-608,999999999,"","",""
100040103,7,"sp",1192,-601,999999999,"","",""
100040103,8,"up00",29,-985,100040103,"up02","",""
100040103,9,"up01",-34,-793,100040103,"up03","",""
100040103,10,"up02",25,216,100040103,"up00","",""
100040103,11,"up03",-40,11,100040103,"up01","",""
100040103,12,"in00",1095,199,100040104,"out00","",""
100040103,13,"in01",1027,-193,100040104,"out01","",""
100040103,14,"in02",1089,-1001,100040104,"out02","",""
100040103,15,"out00",31,-404,100040101,"in00","",""
100040103,16,"in03",1095,-605,100040105,"out00","",""
100040104,0,"sp",-145,-800,999999999,"","",""
100040104,1,"sp",-125,-173,999999999,"","",""
100040104,2,"sp",-174,-1608,999999999,"","",""
100040104,3,"sp",-132,-1605,999999999,"","",""
100040104,4,"out00",-182,-135,100040103,"in00","",""
100040104,5,"out01",-206,-771,100040103,"in01","",""
100040104,6,"out02",-185,-1556,100040103,"in02","",""
100040105,0,"sp",164,-652,999999999,"","",""
100040105,1,"sp",314,-636,999999999,"","",""
100040105,2,"sp",488,-648,999999999,"","",""
100040105,3,"sp",668,-644,999999999,"","",""
100040105,4,"sp",861,-642,999999999,"","",""
100040105,5,"sp",223,-575,999999999,"","",""
100040105,6,"sp",405,-570,999999999,"","",""
100040105,7,"sp",762,-573,999999999,"","",""
100040105,8,"sp",935,-570,999999999,"","",""
100040105,9,"sp",584,-572,999999999,"","",""
100040105,10,"up00",20,210,100040105,"up01","",""
100040105,11,"up01",22,-191,100040105,"up00","",""
100040105,12,"up10",451,210,100040105,"up11","",""
100040105,13,"up11",450,-190,100040105,"up10","",""
100040105,14,"up20",1004,220,100040105,"up21","",""
100040105,15,"up21",1006,-177,100040105,"up20","",""
100040105,16,"secret00",1032,-994,999999999,"","curseforest",""
100040105,17,"out00",16,-404,100040103,"in03","",""
100040105,18,"in00",1084,-605,100040106,"out00","","only_once"
100040106,0,"sp",164,-652,999999999,"","",""
100040106,1,"sp",314,-636,999999999,"","",""
100040106,2,"sp",488,-648,999999999,"","",""
100040106,3,"sp",668,-644,999999999,"","",""
100040106,4,"sp",223,-575,999999999,"","",""
100040106,5,"sp",405,-570,999999999,"","",""
100040106,6,"sp",762,-573,999999999,"","",""
100040106,7,"sp",584,-572,999999999,"","",""
100040106,8,"up00",20,210,100040106,"up01","",""
100040106,9,"up01",22,-191,100040106,"up00","",""
100040106,10,"up10",451,210,100040106,"up11","",""
100040106,11,"up11",450,-190,100040106,"up10","",""
100040106,12,"up20",1004,220,100040106,"up21","",""
100040106,13,"up21",1006,-177,100040106,"up20","",""
100040106,14,"out00",16,-404,100040105,"in00","",""
100040110,0,"sp",659,-1431,999999999,"","",""
100040110,1,"sp",923,-1361,999999999,"","",""
100040110,2,"sp",1191,-1372,999999999,"","",""
100040110,3,"sp",525,-1390,999999999,"","",""
100040110,4,"sp",314,-1445,999999999,"","",""
100040110,5,"sp",1128,-1362,999999999,"","",""
100040110,6,"up00",472,32,100040110,"up01","",""
100040110,7,"up01",475,-370,100040110,"up02","",""
100040110,8,"up02",474,-763,999999999,"","",""
100040110,9,"dw00",1098,-787,100040110,"dw01","",""
100040110,10,"dw01",1094,-387,100040110,"dw02","",""
100040110,11,"dw02",1099,15,999999999,"","",""
100040110,12,"out01",1035,-1397,100040100,"in01","",""
100050000,0,"sp",-1711,1914,999999999,"","",""
100050000,1,"sp",-1470,1907,999999999,"","",""
100050000,2,"sp",-1590,1911,999999999,"","",""
100050000,3,"sp",-1367,1902,999999999,"","",""
100050000,4,"sp",-1279,1900,999999999,"","",""
100050000,5,"sp",-1193,1901,999999999,"","",""
100050000,6,"sp",-1113,1970,999999999,"","",""
100050000,7,"sp",-157,1888,999999999,"","",""
100050000,8,"sp",-233,1884,999999999,"","",""
100050000,9,"sp",-311,1881,999999999,"","",""
100050000,10,"sp",-389,1878,999999999,"","",""
100050000,11,"sp",-472,1872,999999999,"","",""
100050000,12,"sp",-592,1917,999999999,"","",""
100050000,13,"st000",-396,1082,999999999,"","","only_once"
100050000,14,"west00",-1569,2083,100040100,"east00","",""
100050000,15,"east00",-261,1081,101000000,"west00","",""
101000000,0,"sp",-810,99,999999999,"","",""
101000000,1,"sp",705,256,999999999,"","",""
101000000,2,"sp",-849,-1069,999999999,"","",""
101000000,3,"sp",990,-939,999999999,"","",""
101000000,4,"sp",-856,-2563,999999999,"","",""
101000000,5,"sp",452,-1982,999999999,"","",""
101000000,6,"sp",584,-2764,999999999,"","",""
101000000,7,"sp",344,-3603,999999999,"","",""
101000000,8,"sp",-183,146,999999999,"","",""
101000000,9,"sp",-382,-443,999999999,"","",""
101000000,10,"sp",707,-445,999999999,"","",""
101000000,11,"sp",116,-1023,999999999,"","",""
101000000,12,"sp",-428,-986,999999999,"","",""
101000000,13,"sp",-611,-1423,999999999,"","",""
101000000,14,"sp",1053,-1732,999999999,"","",""
101000000,15,"sp",907,-1465,999999999,"","",""
101000000,16,"sp",283,-2357,999999999,"","",""
101000000,17,"sp",425,-2543,999999999,"","",""
101000000,18,"sp",1067,-2349,999999999,"","",""
101000000,19,"sp",-251,-2571,999999999,"","",""
101000000,20,"sp",-545,-1855,999999999,"","",""
101000000,21,"sp",-1016,-1800,999999999,"","",""
101000000,22,"sp",-688,-2248,999999999,"","",""
101000000,23,"sp",-390,-3142,999999999,"","",""
101000000,24,"sp",-370,-3931,999999999,"","",""
101000000,25,"sp",1063,-3805,999999999,"","",""
101000000,26,"jobin00",334,-3987,999999999,"","enterMagiclibrar",""
101000000,27,"in04",-702,-3123,999999999,"","inERShip",""
101000000,28,"ph00",-1068,-2475,101000000,"ph00_1","",""
101000000,29,"ph00_1",425,180,101000000,"ph00","",""
101000000,30,"in02",1330,236,101000200,"out00","",""
101000000,31,"h001",313,-3529,999999999,"","",""
101000000,32,"h002",386,-1886,999999999,"","",""
101000000,33,"h003",51,108,999999999,"","",""
101000000,34,"gm00",44,-1924,999999999,"","",""
101000000,35,"gm01",-644,250,999999999,"","",""
101000000,36,"gm02",414,-357,999999999,"","",""
101000000,37,"gm03",-439,-2929,999999999,"","",""
101000000,38,"gm04",480,-3547,999999999,"","",""
101000000,39,"ph01",-609,-54,101000000,"ph01_1","",""
101000000,40,"ph01_1",-120,-3177,101000000,"ph01","",""
101000000,41,"wd00",27,-1417,999999999,"","",""
101000000,42,"west00",-1012,298,100050000,"east00","",""
101000000,43,"top00",-1091,-2809,101010000,"east00","",""
101000000,44,"in00",786,-2281,101000001,"out00","",""
101000000,45,"in01",-123,-1940,101000002,"out01","",""
101000000,46,"in03",819,-3072,101000300,"out00","",""
101000000,47,"hp02",-429,-945,101000000,"hp02_1","",""
101000000,48,"hp02_1",1191,-2315,101000000,"hp02","",""
101000000,49,"tp",516,-1714,999999999,"","",""
101000000,50,"tp",584,-1677,999999999,"","",""
101000000,51,"tp",286,-1698,999999999,"","",""
101000000,52,"tp",213,-1699,999999999,"","",""
101000000,53,"tp",365,-1702,999999999,"","",""
101000000,54,"tp",445,-1712,999999999,"","",""
101000001,0,"sp",-114,115,999999999,"","",""
101000001,1,"sp",181,-72,999999999,"","",""
101000001,2,"sp",111,107,999999999,"","",""
101000001,3,"out00",-48,181,101000000,"in00","",""
101000002,0,"sp",-114,115,999999999,"","",""
101000002,1,"sp",126,28,999999999,"","",""
101000002,2,"out01",300,182,101000000,"in01","",""
101000003,0,"sp",-275,55,999999999,"","",""
101000003,1,"sp",-205,54,999999999,"","",""
101000003,2,"sp",-128,50,999999999,"","",""
101000003,3,"sp",-55,54,999999999,"","",""
101000003,4,"sp",8,53,999999999,"","",""
101000003,5,"sp",69,50,999999999,"","",""
101000003,6,"sp",125,136,999999999,"","",""
101000003,7,"sp",195,131,999999999,"","",""
101000003,8,"jobout00",257,185,101000000,"jobin00","",""
101000003,9,"rank00",-2,183,999999999,"","rankRoom",""
101000003,10,"tutorial",142,138,999999999,"","tutorialNPC","only_once"
101000004,0,"sp",220,136,999999999,"","",""
101000004,1,"sp",286,-34,999999999,"","",""
101000004,2,"out00",309,158,101000003,"rank00","","only_once"
101000005,0,"sp",220,136,999999999,"","",""
101000005,1,"sp",286,-34,999999999,"","",""
101000005,2,"out00",309,158,101000003,"rank00","","only_once"
101000100,0,"sp",-94,414,999999999,"","",""
101000100,1,"in00",94,-3022,101000101,"st00","",""
101000101,0,"sp",122,297,999999999,"","",""
101000101,1,"h001",182,-1106,999999999,"","",""
101000101,2,"h002",-35,-1703,999999999,"","",""
101000101,3,"st00",-166,396,999999999,"","",""
101000101,4,"h003",-451,-3083,999999999,"","",""
101000102,0,"sp",-745,63,999999999,"","",""
101000102,1,"h001",-451,-1165,101000102,"h001_1","",""
101000102,2,"h001_1",-376,-1590,101000102,"h001","",""
101000102,3,"st00",-526,109,999999999,"","",""
101000102,4,"in00",265,-2410,101000103,"st00","",""
101000103,0,"sp",-310,97,999999999,"","",""
101000103,1,"h001",-228,-565,999999999,"","",""
101000103,2,"h002",1033,-985,999999999,"","",""
101000103,3,"st00",371,217,999999999,"","",""
101000103,4,"in00",-452,-1513,101000104,"st00","",""
101000104,0,"sp",-1,292,999999999,"","",""
101000104,1,"h001",124,286,101000104,"h001_1","",""
101000104,2,"h001_1",127,-118,101000104,"h001","",""
101000104,3,"h002",-380,-526,101000104,"h002_1","",""
101000104,4,"h002_1",-389,-925,101000104,"h002","",""
101000104,5,"h003",-446,-1284,999999999,"","",""
101000104,6,"st00",-86,337,999999999,"","",""
101000104,7,"h004",279,-2962,999999999,"","",""
101000200,0,"sp",-224,-484,999999999,"","",""
101000200,1,"sp",271,-501,999999999,"","",""
101000200,2,"h001",-268,323,101000200,"h002","",""
101000200,3,"h002",-261,152,101000200,"h001","",""
101000200,4,"h003",275,151,101000200,"h004","",""
101000200,5,"h004",236,322,101000200,"h003","",""
101000200,6,"h005",476,105,101000200,"h006","",""
101000200,7,"h006",-217,-306,101000200,"h005","",""
101000200,8,"out00",490,-538,101000000,"in02","",""
101000300,0,"sp",0,0,999999999,"","",""
101000300,1,"come00",1442,-120,999999999,"","",""
101000300,2,"out00",-221,82,101000000,"in03","",""
101000301,0,"sp",2016,1,999999999,"","",""
101000301,1,"h002",2042,-32,101000301,"h002_1","","only_once"
101000301,2,"h002_1",2039,-680,101000301,"h002","","only_once"
101000400,0,"sp",0,0,999999999,"","",""
101000400,1,"come00",1442,-120,999999999,"","",""
101000400,2,"out00",-242,96,101000000,"in04","",""
101010000,0,"sp",-1711,1914,999999999,"","",""
101010000,1,"sp",-1470,1907,999999999,"","",""
101010000,2,"sp",-1590,1911,999999999,"","",""
101010000,3,"sp",-1367,1902,999999999,"","",""
101010000,4,"sp",-1279,1900,999999999,"","",""
101010000,5,"sp",-1193,1901,999999999,"","",""
101010000,6,"sp",-1113,1970,999999999,"","",""
101010000,7,"sp",-157,1888,999999999,"","",""
101010000,8,"sp",-233,1884,999999999,"","",""
101010000,9,"sp",-311,1881,999999999,"","",""
101010000,10,"sp",-389,1878,999999999,"","",""
101010000,11,"sp",-472,1872,999999999,"","",""
101010000,12,"sp",-592,1917,999999999,"","",""
101010000,13,"west00",-1642,1561,101010100,"east00","",""
101010000,14,"east00",-96,2020,101000000,"top00","",""
101010000,15,"minar00",-1252,525,999999999,"","minar_elli",""
101010100,0,"sp",-1158,2022,999999999,"","",""
101010100,1,"sp",-1093,2015,999999999,"","",""
101010100,2,"sp",-1027,2024,999999999,"","",""
101010100,3,"sp",-955,2017,999999999,"","",""
101010100,4,"sp",-879,2015,999999999,"","",""
101010100,5,"sp",-819,2020,999999999,"","",""
101010100,6,"sp",-741,2011,999999999,"","",""
101010100,7,"sp",-662,2008,999999999,"","",""
101010100,8,"sp",-584,2001,999999999,"","",""
101010100,9,"sp",-506,1994,999999999,"","",""
101010100,10,"up00",-1355,2021,101010100,"up01","",""
101010100,11,"up01",-1338,1622,101010100,"up02","",""
101010100,12,"up02",-1336,1223,101010100,"up03","",""
101010100,13,"up03",-1334,821,101010101,"up00","",""
101010100,14,"dw00",-357,826,101010100,"dw01","",""
101010100,15,"dw01",-358,1228,101010100,"dw02","",""
101010100,16,"dw02",-351,1629,101010100,"dw03","",""
101010100,17,"dw03",-351,2028,999999999,"","",""
101010100,18,"west00",-1569,2083,101020000,"east00","",""
101010100,19,"east00",-71,2023,101010000,"west00","",""
101010101,0,"sp",-1158,2022,999999999,"","",""
101010101,1,"sp",-1093,2015,999999999,"","",""
101010101,2,"sp",-1027,2024,999999999,"","",""
101010101,3,"sp",-955,2017,999999999,"","",""
101010101,4,"sp",-879,2015,999999999,"","",""
101010101,5,"sp",-819,2020,999999999,"","",""
101010101,6,"sp",-741,2011,999999999,"","",""
101010101,7,"sp",-662,2008,999999999,"","",""
101010101,8,"sp",-584,2001,999999999,"","",""
101010101,9,"sp",-506,1994,999999999,"","",""
101010101,10,"up00",-1355,2021,101010101,"up01","",""
101010101,11,"up01",-1338,1622,101010101,"up02","",""
101010101,12,"up02",-1336,1223,101010101,"up03","",""
101010101,13,"up03",-1334,821,101010101,"up04","",""
101010101,14,"up04",-1336,423,101010101,"up05","",""
101010101,15,"up05",-1338,24,101010102,"up00","",""
101010101,16,"dw00",-359,25,101010101,"dw01","",""
101010101,17,"dw01",-363,427,101010101,"dw02","",""
101010101,18,"dw02",-357,828,101010101,"dw03","",""
101010101,19,"dw03",-358,1230,101010101,"dw04","",""
101010101,20,"dw04",-369,1626,101010101,"dw05","",""
101010101,21,"dw05",-367,2025,101010100,"dw00","",""
101010102,0,"sp",-1158,2022,999999999,"","",""
101010102,1,"sp",-1093,2015,999999999,"","",""
101010102,2,"sp",-1027,2024,999999999,"","",""
101010102,3,"sp",-955,2017,999999999,"","",""
101010102,4,"sp",-879,2015,999999999,"","",""
101010102,5,"sp",-819,2020,999999999,"","",""
101010102,6,"sp",-741,2011,999999999,"","",""
101010102,7,"sp",-662,2008,999999999,"","",""
101010102,8,"sp",-584,2001,999999999,"","",""
101010102,9,"sp",-506,1994,999999999,"","",""
101010102,10,"up00",-1355,2021,101010102,"up01","",""
101010102,11,"up01",-1338,1622,101010102,"up02","",""
101010102,12,"up02",-1336,1223,101010102,"up03","",""
101010102,13,"up03",-1334,821,101010102,"up04","",""
101010102,14,"up04",-1336,423,999999999,"","",""
101010102,15,"dw00",-357,429,101010102,"dw01","",""
101010102,16,"dw01",-357,828,101010102,"dw02","",""
101010102,17,"dw02",-358,1228,101010102,"dw03","",""
101010102,18,"dw03",-351,1629,101010102,"dw04","",""
101010102,19,"dw04",-351,2028,101010101,"dw00","",""
101010102,20,"top00",-1344,22,101010103,"under00","",""
101010103,0,"sp",324,-59,999999999,"","",""
101010103,1,"under00",226,-53,101010102,"top00","","only_once"
101010103,2,"goSleepy0",-542,2058,105040300,"jumpSP","",""
101010103,3,"goSleepy1",-454,2058,105040300,"jumpSP","",""
101010103,4,"goSleepy2",-366,2058,105040300,"jumpSP","",""
101010103,5,"goSleepy3",-278,2058,105040300,"jumpSP","",""
101010103,6,"goSleepy4",-190,2058,105040300,"jumpSP","",""
101010103,7,"goSleepy5",-102,2058,105040300,"jumpSP","",""
101010103,8,"goSleepy6",-14,2058,105040300,"jumpSP","",""
101010103,9,"goSleepy7",74,2058,105040300,"jumpSP","",""
101010103,10,"goSleepy8",162,2058,105040300,"jumpSP","",""
101010103,11,"goSleepy9",250,2058,105040300,"jumpSP","",""
101010103,12,"goSleepy10",338,2058,105040300,"jumpSP","",""
101010103,13,"goSleepy11",426,2058,105040300,"jumpSP","",""
101010103,14,"highposition",-13,61,999999999,"","highposition","only_once"
101020000,0,"sp",814,2019,999999999,"","",""
101020000,1,"sp",731,2011,999999999,"","",""
101020000,2,"sp",643,2011,999999999,"","",""
101020000,3,"sp",549,2005,999999999,"","",""
101020000,4,"sp",345,2010,999999999,"","",""
101020000,5,"sp",-983,2061,999999999,"","",""
101020000,6,"sp",-895,2057,999999999,"","",""
101020000,7,"sp",-800,2070,999999999,"","",""
101020000,8,"sp",-701,2055,999999999,"","",""
101020000,9,"in01",29,2092,101020001,"out00","",""
101020000,10,"in01_1",-22,1086,101020001,"out01","",""
101020000,11,"in01_2",47,92,101020001,"out02","",""
101020000,12,"in01_3",46,-1908,101020001,"out03","",""
101020000,13,"in02",536,1551,101020002,"out00","",""
101020000,14,"in02_1",535,1149,101020002,"out01","",""
101020000,15,"in03",-742,1480,101020003,"out00","",""
101020000,16,"in03_1",-734,1080,101020003,"out01","","only_once"
101020000,17,"in04",610,-875,101020004,"out00","",""
101020000,18,"in04_1",522,-1652,101020004,"out01","",""
101020000,19,"in05",-796,-2324,101020005,"out00","",""
101020000,20,"in06",-19,-2513,101020006,"out00","",""
101020000,21,"in07",-391,-2412,101020007,"out00","",""
101020000,22,"in07_1",-468,-3187,101020007,"out01","",""
101020000,23,"in08",539,-2452,101020008,"out00","",""
101020000,24,"in08_1",537,-3252,101020008,"out01","",""
101020000,25,"in09",-733,-3320,101020009,"out00","",""
101020000,26,"in09_1",-737,-3718,101020009,"out01","",""
101020000,27,"in10",-402,-4010,101020010,"out00","",""
101020000,28,"east00",853,2096,101010100,"west00","",""
101020000,29,"top00",-957,1247,101030000,"east00","",""
101020001,0,"sp",193,191,999999999,"","",""
101020001,1,"sp",-126,-520,999999999,"","",""
101020001,2,"sp",196,-1183,999999999,"","",""
101020001,3,"sp",233,-2208,999999999,"","",""
101020001,4,"sp",-109,-1827,999999999,"","",""
101020001,5,"sp",-61,-1474,999999999,"","",""
101020001,6,"sp",-109,-735,999999999,"","",""
101020001,7,"sp",-102,-292,999999999,"","",""
101020001,8,"sp",-55,-72,999999999,"","",""
101020001,9,"out00",258,271,101020000,"in01","",""
101020001,10,"out01",-186,-472,101020000,"in01_1","",""
101020001,11,"out02",276,-1141,101020000,"in01_2","",""
101020001,12,"out03",279,-2182,101020000,"in01_3","",""
101020002,0,"sp",-193,214,999999999,"","",""
101020002,1,"sp",-129,209,999999999,"","",""
101020002,2,"sp",-94,226,999999999,"","",""
101020002,3,"sp",-43,222,999999999,"","",""
101020002,4,"sp",-193,-526,999999999,"","",""
101020002,5,"sp",-147,-519,999999999,"","",""
101020002,6,"sp",-92,-517,999999999,"","",""
101020002,7,"sp",-42,-522,999999999,"","",""
101020002,8,"out00",-189,310,101020000,"in02","",""
101020002,9,"out01",-186,-472,101020000,"in02_1","",""
101020003,0,"sp",276,-101,999999999,"","",""
101020003,1,"sp",220,-92,999999999,"","",""
101020003,2,"sp",186,-83,999999999,"","",""
101020003,3,"sp",282,-1212,999999999,"","",""
101020003,4,"sp",222,-1213,999999999,"","",""
101020003,5,"sp",178,-1215,999999999,"","",""
101020003,6,"out00",282,-49,101020000,"in03","",""
101020003,7,"out01",281,-1183,101020000,"in03_1","",""
101020004,0,"sp",262,241,999999999,"","",""
101020004,1,"sp",194,248,999999999,"","",""
101020004,2,"sp",105,215,999999999,"","",""
101020004,3,"sp",35,198,999999999,"","",""
101020004,4,"sp",152,225,999999999,"","",""
101020004,5,"sp",296,235,999999999,"","",""
101020004,6,"sp",-176,-1149,999999999,"","",""
101020004,7,"sp",-122,-1090,999999999,"","",""
101020004,8,"sp",-76,-1080,999999999,"","",""
101020004,9,"sp",-10,-1052,999999999,"","",""
101020004,10,"out00",282,348,101020000,"in04","",""
101020004,11,"out01",-180,-1088,101020000,"in04_1","",""
101020005,0,"sp",-156,-416,999999999,"","",""
101020005,1,"sp",-108,-402,999999999,"","",""
101020005,2,"sp",-63,-398,999999999,"","",""
101020005,3,"sp",-13,-391,999999999,"","",""
101020005,4,"sp",32,-355,999999999,"","",""
101020005,5,"out00",-186,-305,101020000,"in05","",""
101020006,0,"sp",276,-199,999999999,"","",""
101020006,1,"sp",240,-201,999999999,"","",""
