serial_number,itemid,quantity,price,expiration_days,priority,"gender","flags"
10000637,1022029,1,1000,90,7,"both",""
10000638,1022043,1,4500,90,9,"both",""
10000639,1000004,1,4000,90,9,"both",""
10000640,1002558,1,2700,90,9,"both",""
10000641,1002555,1,2900,90,9,"both",""
10000642,1002556,1,3100,90,9,"both",""
10000643,1051076,1,3500,90,9,"both",""
10000644,1050057,1,4500,90,9,"both",""
10000645,1051086,1,4000,90,9,"both",""
10000646,1042025,1,3100,90,9,"both",""
10000647,1040119,1,1800,90,9,"both",""
10000648,1062027,1,2500,90,9,"both",""
10000649,1060108,1,1800,90,9,"both",""
10000650,1072199,1,1800,90,9,"both",""
10000651,1082077,1,2800,90,9,"both",""
10000652,1082078,1,2800,90,9,"both",""
10000653,1082079,1,2800,90,9,"both",""
10000654,1702089,1,3800,90,9,"both",""
10000655,5021011,1,4800,90,9,"both",""
10000656,1102066,1,4500,90,9,"both",""
10000657,1102068,1,4100,90,9,"both",""
10000658,1102075,1,4200,90,9,"both",""
10000659,1802027,1,2700,90,9,"both",""
10000660,1802028,1,2000,90,9,"both",""
10000661,1802029,1,2100,90,9,"both",""
10000662,5010025,1,3200,90,9,"both",""
10000663,5010026,1,3000,90,9,"both",""
10000664,1012051,1,2500,90,9,"both",""
10000665,1012050,1,2100,90,9,"both",""
10000666,1012049,1,2300,90,9,"both",""
10000667,5120011,11,3000,90,9,"both",""
10000668,5300000,5,2000,7,9,"both",""
10000669,5300001,5,2000,7,9,"both",""
10000670,5300002,5,2000,7,9,"both",""
10000671,1002239,1,3200,90,9,"both",""
10000672,1002331,1,2500,90,9,"both",""
10000673,1002332,1,2700,90,9,"both",""
10000674,1042074,1,3300,90,9,"both",""
10000675,1042072,1,3500,90,9,"both",""
10000676,1062043,1,2500,90,9,"both",""
10000677,1062044,1,2500,90,9,"both",""
10000678,1802018,1,3100,90,9,"both",""
10000679,1102067,1,3500,90,9,"both",""
10000680,1002443,1,3200,90,9,"both",""
10000681,1002295,1,3300,90,9,"both",""
10000682,1001009,1,3000,90,9,"both",""
10000683,1061124,1,2500,90,9,"both",""
10000684,1060113,1,2500,90,9,"both",""
10000685,1072247,1,2500,90,9,"both",""
10000686,1052037,1,3900,90,9,"both",""
10000687,1702012,1,4200,90,9,"both",""
10000688,1092032,1,4500,90,9,"both",""
10000689,1702037,1,4700,90,9,"both",""
10000690,1022021,1,4100,90,9,"both",""
10000691,1022022,1,4100,90,9,"both",""
10000692,1042063,1,3000,90,9,"both",""
10000693,1042067,1,3500,90,9,"both",""
10000694,1081003,1,2400,90,9,"both",""
10000695,1081004,1,2400,90,9,"both",""
10000696,1071013,1,2000,90,9,"both",""
10000697,1071014,1,2000,90,9,"both",""
10000698,1001031,1,2500,90,9,"both",""
10000699,1001032,1,2500,90,9,"both",""
10000700,1051122,1,3500,90,9,"both",""
10000701,1051125,1,3500,90,9,"both",""
10000702,9101279,1,8200,90,9,"both",""
10000703,9101280,1,4600,90,9,"both",""
10000704,9101281,1,1200,90,9,"both",""
10000705,9101282,1,9700,90,9,"both",""
10000706,9101283,1,9100,90,9,"both",""
10000707,9101284,1,9100,90,9,"both",""
10000708,1001026,1,3500,90,9,"both",""
10000709,1001027,1,3500,90,9,"both",""
10000710,1002370,1,3200,90,9,"both",""
10000711,1002371,1,3200,90,9,"both",""
10000712,1002372,1,3200,90,9,"both",""
10000713,1002446,1,3200,90,9,"both",""
10000714,1112103,1,4500,90,9,"both",""
10000715,1112203,1,4600,90,9,"both",""
10000716,1052041,1,4000,90,9,"both",""
10000717,1072243,1,1800,90,9,"both",""
10000718,1702033,1,4500,90,9,"both",""
10000719,5021012,1,4500,90,9,"both",""
10000720,5000022,1,5300,0,9,"both",""
10000721,5251000,1,25000,90,9,"both",""
10000722,5251001,1,20000,90,9,"both",""
10000723,5251002,1,24000,90,9,"both",""
10000724,5251003,1,29000,90,9,"both",""
10000725,5251100,1,3000,90,9,"both",""
10000726,5150019,1,2100,90,9,"both",""
10000727,5150020,1,5700,90,9,"both",""
10000728,5151016,1,2100,90,9,"both",""
10000729,5151017,1,4500,90,9,"both",""
10000730,5152022,1,5100,90,9,"both",""
10000731,5152021,1,2100,90,9,"both",""
10000732,5152026,1,4900,90,9,"both",""
10000733,5152025,1,1800,90,9,"both",""
10000734,1001042,1,3700,90,9,"both",""
10000735,1001044,1,3700,90,9,"both",""
10000736,1001029,1,3700,90,9,"both",""
10000737,1001017,1,3700,90,9,"both",""
10000738,1001024,1,3700,90,9,"both",""
10000739,1001025,1,3700,90,9,"both",""
10000740,1001043,1,3900,90,9,"both",""
10000741,1050135,1,4100,90,9,"both",""
10000742,1050113,1,4100,90,9,"both",""
10000743,1051114,1,4300,90,9,"both",""
10000744,1051154,1,4300,90,9,"both",""
10000745,1051155,1,4300,90,9,"both",""
10000746,1070009,1,1800,90,9,"both",""
10000747,1071020,1,1800,90,9,"both",""
10000748,1702035,1,4500,90,9,"both",""
10000749,5021002,1,4500,90,9,"both",""
10000750,1702042,1,4300,90,9,"both",""
10000751,1072242,1,1800,90,9,"both",""
10000752,1002445,1,3200,90,9,"both",""
10000753,1052040,1,4000,90,9,"both",""
10000754,1002485,1,3100,90,9,"both",""
10000755,1002486,1,3100,90,9,"both",""
10000756,1002487,1,3100,90,9,"both",""
10000757,1002444,1,3200,90,9,"both",""
10000758,1002499,1,3500,90,9,"both",""
10000759,1022040,1,3500,90,9,"both",""
10000760,1050125,1,4500,90,9,"both",""
10000761,1051137,1,4300,90,9,"both",""
10000762,1052039,1,4000,90,9,"both",""
10000763,1040134,1,3600,90,9,"both",""
10000764,1072241,1,1800,90,9,"both",""
10000765,1102069,1,4100,90,9,"both",""
10000766,1702031,1,4500,90,9,"both",""
10000767,5021004,1,4500,90,9,"both",""
10000768,5000012,1,6000,0,9,"both",""
10000769,5240008,11,10000,90,9,"both",""
10000770,5251000,1,25000,90,9,"both",""
10000771,5251001,1,20000,90,9,"both",""
10000772,5251002,1,24000,90,9,"both",""
10000773,5251003,1,29000,90,9,"both",""
10000774,5251100,1,3000,90,9,"both",""
10000775,5150019,1,2100,90,9,"both",""
10000776,5150020,1,5700,90,9,"both",""
10000777,5151016,1,2100,90,9,"both",""
10000778,5151017,1,4500,90,9,"both",""
10000779,5152022,1,5100,90,9,"both",""
10000780,5152021,1,2100,90,9,"both",""
10000781,5152026,1,4900,90,9,"both",""
10000782,5152025,1,1800,90,9,"both",""
10000783,1042087,1,2500,90,9,"both",""
10000784,1042088,1,3700,90,9,"both",""
10000785,1001042,1,3700,90,9,"both",""
10000786,1001044,1,3700,90,9,"both",""
10000787,1001029,1,3700,90,9,"both",""
10000788,1001017,1,3700,90,9,"both",""
10000789,1001024,1,3700,90,9,"both",""
10000790,1001025,1,3700,90,9,"both",""
10000791,1001043,1,3900,90,9,"both",""
10000792,1002565,1,3500,90,9,"both",""
10000793,1002566,1,3100,90,9,"both",""
10000794,1002567,1,2700,90,9,"both",""
10000795,1000026,1,3400,90,9,"both",""
10000796,1001036,1,3400,90,9,"both",""
10000797,1002568,1,2200,90,9,"both",""
10000798,1002569,1,1800,90,9,"both",""
10000799,1002481,1,3800,90,9,"both",""
10000800,1002482,1,3800,90,9,"both",""
10000801,1051131,1,3800,90,9,"both",""
10000802,1050119,1,3800,90,9,"both",""
10000803,1050136,1,4500,90,9,"both",""
10000804,1050137,1,4500,90,9,"both",""
10000805,1051156,1,4500,90,9,"both",""
10000806,1051157,1,4500,90,9,"both",""
10000807,1052047,1,4100,90,9,"both",""
10000808,1052048,1,4100,90,9,"both",""
10000809,1052082,1,4500,90,9,"both",""
10000810,1050135,1,4100,90,9,"both",""
10000811,1050113,1,4100,90,9,"both",""
10000812,1051114,1,4300,90,9,"both",""
10000813,1051154,1,4300,90,9,"both",""
10000814,1051155,1,4300,90,9,"both",""
10000815,1072277,1,1800,90,9,"both",""
10000816,1070009,1,1800,90,9,"both",""
10000817,1071020,1,1800,90,9,"both",""
10000818,1071016,1,1800,90,9,"both",""
10000819,1070005,1,1800,90,9,"both",""
10000820,1072253,1,2100,90,9,"both",""
10000821,1072252,1,1800,90,9,"both",""
10000822,5010031,1,2700,90,9,"female",""
10000823,5010032,1,2700,90,9,"male",""
10000824,1102065,1,4100,90,9,"both",""
10000825,1702001,1,4500,90,9,"both",""
10000826,1702005,1,3800,90,9,"both",""
10000827,1702006,1,3800,90,9,"both",""
10000828,1702007,1,3800,90,9,"both",""
10000829,1702047,1,4700,90,9,"both",""
10000830,1702099,1,2700,90,9,"both",""
10000831,1081002,1,2400,90,9,"both",""
10000832,5000023,1,5300,0,9,"both",""
10000833,5000014,1,6700,0,9,"both",""
10000834,1802009,1,2400,90,9,"both",""
10000835,1802011,1,3100,90,9,"both",""
10000836,1802030,1,2100,90,9,"both",""
10000837,5140006,1,3600,90,9,"both",""
10000838,1002456,1,3200,90,9,"both",""
10000839,1002457,1,3200,90,9,"both",""
10000840,1002458,1,3200,90,9,"both",""
10000841,1002459,1,3200,90,9,"both",""
10000842,1002460,1,3200,90,9,"both",""
10000843,1002461,1,3200,90,9,"both",""
10000844,1002462,1,3200,90,9,"both",""
10000845,1002463,1,3200,90,9,"both",""
10000846,1002464,1,3200,90,9,"both",""
10000847,1002465,1,3200,90,9,"both",""
10000848,1002466,1,3200,90,9,"both",""
10000849,1002467,1,3200,90,9,"both",""
10000850,1050120,1,3800,90,9,"both",""
10000851,1051128,1,3800,90,9,"both",""
10000852,1072250,1,1800,90,9,"both",""
10000853,1702038,1,4500,90,9,"both",""
10000854,1702039,1,4500,90,9,"both",""
10000855,1702040,1,4500,90,9,"both",""
10000856,1702041,1,4500,90,9,"both",""
10000857,1702046,1,4500,90,9,"both",""
10000858,1702060,1,4500,90,9,"both",""
10000859,1002385,1,2700,90,9,"both",""
10000860,1002386,1,2700,90,9,"both",""
10000861,1002192,1,3000,90,9,"both",""
10000862,1002193,1,3000,90,9,"both",""
10000863,1002499,1,3500,90,9,"both",""
10000864,1042052,1,3100,90,9,"both",""
10000865,1042055,1,3100,90,9,"both",""
10000866,1042066,1,3500,90,9,"both",""
10000867,1060118,1,2500,90,9,"both",""
10000868,1052003,1,3700,90,9,"both",""
10000869,1052004,1,3700,90,9,"both",""
10000870,5000012,1,6000,0,9,"both",""
10000871,1802020,1,2800,90,9,"both",""
10000872,1002415,1,3300,90,9,"both",""
10000873,1002387,1,2700,90,9,"both",""
10000874,1000005,1,3500,90,9,"both",""
10000875,1001005,1,3500,90,9,"both",""
10000876,1001006,1,3500,90,9,"both",""
10000877,1010002,1,2700,90,9,"both",""
10000878,1011000,1,2700,90,9,"both",""
10000879,1011001,1,2700,90,9,"both",""
10000880,1051061,1,3700,90,9,"both",""
10000881,1041108,1,3200,90,9,"both",""
10000882,1061107,1,2800,90,9,"both",""
10000883,1071006,1,2100,90,9,"both",""
10000884,1072175,1,2100,90,9,"both",""
10000885,1080000,1,2300,90,9,"both",""
10000886,1081000,1,2300,90,9,"both",""
10000887,1081001,1,2300,90,9,"both",""
10000888,5152022,1,5100,90,9,"both",""
10000889,5152021,1,2100,90,9,"both",""
10000890,1022040,1,3500,90,9,"both",""
10000891,1002409,1,2800,90,9,"both",""
10000892,1042060,1,2300,90,9,"both",""
10000893,1042061,1,2500,90,9,"both",""
10000894,1702072,1,4500,90,9,"both",""
10000895,1092033,1,4500,90,9,"both",""
10000896,1102070,1,3500,90,9,"both",""
10000897,1062035,1,1800,90,9,"both",""
10000898,1042058,1,2500,90,9,"both",""
10000899,1042068,1,2700,90,9,"both",""
10000900,1052053,1,4400,90,9,"both",""
10000901,1002493,1,2600,90,9,"both",""
10000902,1001010,1,2500,90,9,"both",""
10000903,1002484,1,2500,90,9,"both",""
10000904,1082156,1,2700,90,9,"both",""
10000905,1072256,1,1700,90,9,"both",""
10000906,1702050,1,4300,90,9,"both",""
10000907,1012032,1,1800,90,9,"both",""
10000908,1061130,1,2700,90,9,"both",""
10000909,1061133,1,2700,90,9,"both",""
10000910,1042069,1,2900,90,9,"both",""
10000911,1042070,1,2900,90,9,"both",""
10000912,1061131,1,2600,90,9,"both",""
10000913,5021006,1,4700,90,9,"both",""
10000914,5010005,1,3500,90,9,"both",""
10000915,5010014,1,3500,90,9,"both",""
10000916,1022044,1,4200,90,9,"both",""
10000917,1052024,1,3700,90,9,"both",""
10000918,1051071,1,3900,90,9,"both",""
10000919,1051072,1,3900,90,9,"both",""
10000920,1051073,1,4100,90,9,"both",""
10000921,1051074,1,3900,90,9,"both",""
10000922,1051081,1,4100,90,9,"both",""
10000923,1070002,1,2100,90,9,"both",""
10000924,1071008,1,2100,90,9,"both",""
10000925,1102062,1,4500,90,9,"both",""
10000926,1001037,1,3100,90,9,"both",""
10000927,1002373,1,3100,90,9,"both",""
10000928,1051134,1,4500,90,9,"both",""
10000929,1071017,1,1800,90,9,"both",""
10000930,1022038,1,3500,90,9,"both",""
10000931,1022039,1,3500,90,9,"both",""
10000932,1702061,1,5000,90,9,"both",""
10000933,1702062,1,5000,90,9,"both",""
10000934,5290000,1,300,90,9,"both",""
10000935,5290001,1,300,90,9,"both",""
10000936,5290002,1,300,90,9,"both",""
10000937,5290003,1,300,90,9,"both",""
10000938,5290004,1,300,90,9,"both",""
10000939,5290005,1,300,90,9,"both",""
10000940,5290006,1,300,90,9,"both",""
10000941,1702105,1,3500,90,9,"both",""
10000942,1702108,1,3400,90,9,"both",""
10000943,1702106,1,4100,90,9,"both",""
10000944,1702107,1,3400,90,9,"both",""
10000945,5021007,1,4500,90,9,"both",""
10000946,1702073,1,3800,90,9,"both",""
10000947,1702074,1,3800,90,9,"both",""
10000948,1112003,1,6000,90,9,"both",""
10000949,1042096,1,1800,90,9,"both",""
10000950,1042095,1,3500,90,9,"both",""
10000951,5000025,1,4900,0,9,"both",""
10000952,1802037,1,3100,90,9,"both",""
10000953,1002502,1,3200,90,9,"both",""
10000954,1002503,1,3200,90,9,"both",""
10000955,1022034,1,4200,90,9,"both",""
10000956,1042089,1,3700,90,9,"both",""
10000957,1042090,1,3700,90,9,"both",""
10000958,1042091,1,3700,90,9,"both",""
10000959,1062051,1,2600,90,9,"both",""
10000960,1112113,1,4000,90,9,"both",""
10000961,1112225,1,4500,90,9,"both",""
10000962,1112114,1,4000,90,9,"both",""
10000963,1112224,1,4500,90,9,"both",""
10000964,1051133,1,3500,90,9,"both",""
10000965,1051132,1,3400,90,9,"both",""
10000966,1051135,1,3700,90,9,"both",""
10000967,1072244,1,2200,90,9,"both",""
10000968,1072245,1,2200,90,9,"both",""
10000969,5021008,1,5000,90,9,"both",""
10000970,1052038,1,4100,90,9,"both",""
10000971,1052042,1,4100,90,9,"both",""
10000972,1002348,1,2300,90,9,"both",""
10000973,1042059,1,2400,90,9,"both",""
10000974,1702059,1,4200,90,9,"both",""
10000975,1002501,1,3100,90,9,"both",""
10000976,1002498,1,3400,90,9,"both",""
10000977,1051142,1,4700,90,9,"both",""
10000978,1062047,1,2600,90,9,"both",""
10000979,1082113,1,2700,90,9,"both",""
10000980,1702056,1,4200,90,9,"both",""
10000981,1702057,1,4200,90,9,"both",""
10000982,1112800,1,4500,90,9,"both",""
10000983,1112801,1,4500,90,9,"both",""
10000984,1112802,1,4500,90,9,"both",""
10000985,1042056,1,2300,90,9,"both",""
10000986,1042092,1,3000,90,9,"both",""
10000987,1042086,1,2800,90,9,"both",""
10000988,1051144,1,4500,90,9,"both",""
10000989,1062060,1,2500,90,9,"both",""
10000990,1012054,1,2200,90,9,"both",""
10000991,5160011,1,1000,90,9,"both",""
10000992,1702080,1,4500,90,9,"both",""
10000993,5010007,1,1800,90,9,"both",""
10000994,1001003,1,2700,90,9,"both",""
10000995,1001004,1,2700,90,9,"both",""
10000996,1051059,1,3900,90,9,"both",""
10000997,1051060,1,3900,90,9,"both",""
10000998,1071004,1,2100,90,9,"both",""
10000999,1071005,1,2100,90,9,"both",""
10001000,1022033,1,4000,90,9,"both",""
10001001,5240001,1,1000,90,9,"both",""
10001002,5240001,11,10000,90,9,"both",""
10001003,5000017,1,6000,0,9,"both",""
10001004,1040135,1,3400,90,9,"both",""
10001005,1042076,1,2500,90,9,"both",""
10001006,1042075,1,2700,90,9,"both",""
10001007,1042082,1,3400,90,9,"both",""
10001008,1082162,1,2300,90,9,"both",""
10001009,1002519,1,3000,90,9,"both",""
10001010,1002521,1,2700,90,9,"both",""
10001011,1062061,1,2500,90,9,"both",""
10001012,1062062,1,2500,90,9,"both",""
10001013,1702081,1,4500,90,9,"both",""
10001014,1102074,1,4200,90,9,"both",""
10001015,5010024,1,3000,90,9,"both",""
10001016,1002468,1,3500,90,9,"both",""
10001017,1002557,1,3500,90,9,"both",""
10001018,1000023,1,3700,90,9,"both",""
10001019,1002477,1,2400,90,9,"both",""
10001020,1012053,1,2200,90,9,"both",""
10001021,1082171,1,2800,90,9,"both",""
10001022,1051116,1,3600,90,9,"both",""
10001023,1050116,1,3600,90,9,"both",""
10001024,1071011,1,1700,90,9,"both",""
10001025,1061135,1,2000,90,9,"both",""
10001026,1702079,1,4500,90,9,"both",""
10001027,1702090,1,4900,90,9,"both",""
10001028,1002522,1,3000,90,9,"both",""
10001029,1002296,1,3200,90,9,"both",""
10001030,1042081,1,2800,90,9,"both",""
10001031,1042030,1,2700,90,9,"both",""
10001032,1082161,1,2300,90,9,"both",""
10001033,1112002,1,6000,90,9,"both",""
10001034,1002256,1,3100,90,9,"both",""
10001035,1002432,1,3100,90,9,"both",""
10001036,5000020,1,5800,0,9,"both",""
10001037,1702084,1,4700,90,9,"both",""
10001038,5240007,1,1000,90,9,"both",""
10001039,5240007,11,10000,90,9,"both",""
10001040,1010000,1,2600,90,9,"both",""
10001041,1072246,1,2300,90,9,"both",""
10001042,1002257,1,3100,90,9,"both",""
10001043,1702103,1,4800,90,9,"both",""
10001044,5010017,1,2400,90,9,"both",""
10001045,1082170,1,2800,90,9,"both",""
10001046,1062059,1,2400,90,9,"both",""
10001047,1052050,1,4500,90,9,"both",""
10001048,1802023,1,2800,90,9,"both",""
10001049,5010027,1,2700,90,9,"both",""
10001050,1062059,1,2400,90,9,"both",""
10001051,1082170,1,2800,90,9,"both",""
10001052,1702103,1,4800,90,9,"both",""
10001053,5010017,1,2400,90,9,"both",""
10001054,1802023,1,2800,90,9,"both",""
10001055,1002257,1,3100,90,9,"both",""
10001056,1052050,1,4500,90,9,"both",""
10001057,1702055,1,3700,90,9,"both",""
10001058,1702063,1,3500,90,9,"both",""
10001059,1042084,1,3800,90,9,"both",""
10001060,5030003,1,1700,1,9,"both",""
10001061,5030002,1,5900,7,9,"both",""
10001062,1002523,1,3100,90,9,"both",""
10001063,1022053,1,4100,90,9,"both",""
10001064,1042099,1,3400,90,9,"both",""
10001065,1042101,1,4800,90,9,"both",""
10001066,1702064,1,3500,90,9,"both",""
10001067,1702085,1,4800,90,9,"both",""
10001068,1062058,1,2400,90,9,"both",""
10001069,1052051,1,4500,90,9,"both",""
10001070,1042100,1,4500,90,9,"both",""
10001071,1702065,1,3500,90,9,"both",""
10001072,1702078,1,4900,90,9,"both",""
10001073,1002575,1,2800,90,9,"both",""
10001074,5000024,1,6000,0,9,"both",""
10001075,5240009,1,1000,90,9,"both",""
10001076,5240009,11,10000,90,9,"both",""
10001077,1012031,1,1800,90,9,"both",""
10001078,1062063,1,2500,90,9,"both",""
10001079,1702045,1,4800,90,9,"both",""
10001080,1702058,1,4100,90,9,"both",""
10001081,5160013,1,1000,90,9,"both",""
10001082,1102092,1,3000,90,9,"both",""
10001083,5021009,1,4800,90,9,"both",""
10001084,1702000,1,4800,90,9,"both",""
10001085,1072276,1,2500,90,9,"both",""
10001086,1002576,1,2800,90,9,"both",""
10001087,1002337,1,3500,90,9,"both",""
10001088,1102073,1,3300,90,9,"both",""
10001089,1102091,1,2900,90,9,"both",""
10001090,1052078,1,4500,90,9,"both",""
10001091,1052013,1,3500,90,9,"both",""
10001092,1042080,1,2800,90,9,"both",""
10001093,1702088,1,4800,90,9,"both",""
10001094,1702126,1,4500,90,9,"both",""
10001095,1092044,1,3800,90,9,"both",""
10001096,5010038,1,2200,90,9,"both",""
10001097,1002251,1,3000,90,9,"both",""
10001098,1051124,1,3200,90,9,"both",""
10001099,1702130,1,4500,90,9,"both",""
10001100,5140001,1,3600,90,9,"both",""
10001101,5010042,1,3000,90,9,"both",""
10001102,5010018,1,2400,90,9,"both",""
10001103,1062055,1,2300,90,9,"both",""
10001104,1802026,1,3200,90,9,"both",""
10001105,1812002,1,1800,90,9,"both",""
10001106,1112005,1,6000,90,9,"both",""
10001107,1702129,1,4500,90,9,"both",""
10001108,1072279,1,2900,90,9,"both",""
10001109,1082173,1,2300,90,9,"both",""
10001110,1102093,1,2700,90,9,"both",""
10001111,5010019,1,2400,90,9,"both",""
10001112,1802033,1,3500,90,9,"both",""
10001113,1812003,1,1800,90,9,"both",""
10001114,1041135,1,2900,90,9,"both",""
10001115,1112006,1,6000,90,9,"both",""
10001116,1702128,1,4500,90,9,"both",""
10001117,1702127,1,4800,90,9,"both",""
10001118,5010016,1,2800,90,9,"both",""
10001119,5010033,1,2400,90,9,"both",""
10001120,1042085,1,3100,90,9,"both",""
10001121,1042077,1,2700,90,8,"both",""
10001122,1061137,1,2200,90,8,"both",""
10001123,1702021,1,4100,90,8,"both",""
10001124,1702082,1,4200,90,8,"both",""
10001125,1012052,1,2400,90,8,"both",""
10001126,5010041,1,1900,90,8,"both",""
10001127,1062054,1,2200,90,9,"both",""
10001128,1702023,1,4100,90,9,"both",""
10001129,1022037,1,2800,90,9,"both",""
10001130,1001011,1,2400,90,9,"both",""
10001131,1002240,1,2700,90,9,"both",""
10001132,1022052,1,3500,90,9,"both",""
10001133,5211014,1,8500,10,9,"both",""
10001134,5211015,1,8500,10,9,"both",""
10001135,5211016,1,8500,10,9,"both",""
10001136,5211017,1,8500,10,9,"both",""
10001137,5211018,1,8500,10,9,"both",""
10001138,1702134,1,4900,90,9,"both",""
10001139,1042105,1,3400,90,9,"both",""
10001140,5010039,1,2400,90,9,"both",""
10001141,1812006,1,1800,90,9,"both",""
10001142,1802031,1,2900,90,9,"both",""
10001143,5000028,1,12000,0,9,"both",""
10001144,5380000,1,5500,90,9,"both",""
10001145,5240012,1,1000,90,9,"both",""
10001146,5240012,11,11000,90,9,"both",""
10001147,5075000,1,1000,90,9,"both",""
10001148,5075000,11,10000,90,9,"both",""
10001149,5075001,1,1200,90,9,"both",""
10001150,5075001,11,12000,90,9,"both",""
10001151,5075002,1,1400,90,9,"both",""
10001152,5075002,11,14000,90,9,"both",""
10001153,5075003,1,1900,90,9,"both",""
