itemid,"flags","equip_slots",attack_speed,heal_hp,scroll_slots,specialid,req_str,req_dex,req_int,req_luk,req_fame,"req_job",hp,mp,strength,dexterity,intelligence,luck,hands,weapon_attack,weapon_defense,magic_attack,magic_defense,accuracy,avoid,jump,speed,traction,recovery,knockback,taming_mob,inc_lightning_damage,inc_ice_damage,inc_fire_damage,inc_poison_damage,elemental_default
1002065,"","helmet",0,0,7,0,0,0,92,33,0,"magician",0,0,0,0,1,0,0,0,7,0,38,0,0,0,0,0,0,0,0,100,100,100,100,100
1002066,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002067,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002068,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002069,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002070,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002071,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002072,"","helmet",0,0,7,0,0,0,62,23,0,"magician",0,0,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,0,0,100,100,100,100,100
1002073,"","helmet",0,0,7,0,0,0,62,23,0,"magician",0,0,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,0,0,100,100,100,100,100
1002074,"","helmet",0,0,7,0,0,0,32,13,0,"magician",0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,100,100,100,100,100
1002075,"","helmet",0,0,7,0,0,0,32,13,0,"magician",0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,100,100,100,100,100
1002076,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002077,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002078,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002079,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002080,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,100,100,100,100,100
1002081,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002082,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002083,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002084,"","helmet",0,0,7,0,150,0,0,0,0,"warrior",0,0,0,1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002085,"","helmet",0,0,7,0,160,0,0,0,0,"warrior",0,0,1,0,0,0,0,0,52,0,22,0,0,0,0,0,0,0,0,100,100,100,100,100
1002086,"","helmet",0,0,7,0,160,0,0,0,0,"warrior",0,0,0,0,0,0,0,0,50,0,20,0,0,0,0,0,0,0,0,100,100,100,100,100
1002087,"","helmet",0,0,7,0,45,0,0,0,0,"warrior",0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002088,"","helmet",0,0,7,0,45,0,0,0,0,"warrior",0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002089,"","helmet",0,0,7,0,0,30,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002090,"","helmet",0,0,7,0,30,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002091,"","helmet",0,0,7,0,160,0,0,0,0,"warrior",0,0,2,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002092,"","helmet",0,0,7,0,90,0,0,0,0,"warrior",0,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002093,"","helmet",0,0,7,0,90,0,0,0,0,"warrior",0,0,0,1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002094,"","helmet",0,0,7,0,180,0,0,0,0,"warrior",0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002095,"","helmet",0,0,7,0,180,0,0,0,0,"warrior",0,0,0,1,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002096,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002097,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002098,"","helmet",0,0,7,0,90,0,0,0,0,"warrior",0,0,2,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002099,"","helmet",0,0,7,0,90,0,0,0,0,"warrior",0,0,1,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002100,"","helmet",0,0,7,0,160,0,0,0,0,"warrior",0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002101,"","helmet",0,0,7,0,160,0,0,0,0,"warrior",0,30,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002102,"","helmet",0,0,7,0,0,0,48,18,0,"magician",0,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0,100,100,100,100,100
1002103,"","helmet",0,0,7,0,0,0,48,18,0,"magician",0,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0,100,100,100,100,100
1002104,"","helmet",0,0,7,0,0,0,48,18,0,"magician",0,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0,100,100,100,100,100
1002105,"","helmet",0,0,7,0,0,0,48,18,0,"magician",0,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0,100,100,100,100,100
1002106,"","helmet",0,0,7,0,0,0,48,18,0,"magician",0,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0,100,100,100,100,100
1002107,"","helmet",0,0,7,0,0,30,0,35,0,"thief",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002108,"","helmet",0,0,7,0,0,30,0,35,0,"thief",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002109,"","helmet",0,0,7,0,0,30,0,35,0,"thief",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002110,"","helmet",0,0,7,0,0,30,0,35,0,"thief",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002111,"","helmet",0,0,7,0,0,30,0,35,0,"thief",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002112,"","helmet",0,0,7,0,0,45,0,0,0,"bowman",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002113,"","helmet",0,0,7,0,0,45,0,0,0,"bowman",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002114,"","helmet",0,0,7,0,0,45,0,0,0,"bowman",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002115,"","helmet",0,0,7,0,0,45,0,0,0,"bowman",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002116,"","helmet",0,0,7,0,0,45,0,0,0,"bowman",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002117,"","helmet",0,0,7,0,0,60,0,0,0,"bowman",5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002118,"","helmet",0,0,7,0,0,60,0,0,0,"bowman",5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002119,"","helmet",0,0,7,0,0,60,0,0,0,"bowman",5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002120,"","helmet",0,0,7,0,0,60,0,0,0,"bowman",0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002121,"","helmet",0,0,7,0,0,60,0,0,0,"bowman",0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002122,"","helmet",0,0,7,0,0,0,0,0,0,"thief",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002123,"","helmet",0,0,7,0,0,0,0,0,0,"thief",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002124,"","helmet",0,0,7,0,0,0,0,0,0,"thief",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002125,"","helmet",0,0,7,0,0,0,0,0,0,"thief",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002126,"","helmet",0,0,7,0,0,0,0,0,0,"thief",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002127,"","helmet",0,0,7,0,0,40,0,50,0,"thief",5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002128,"","helmet",0,0,7,0,0,40,0,50,0,"thief",5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002129,"","helmet",0,0,7,0,0,40,0,50,0,"thief",5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002130,"","helmet",0,0,7,0,0,40,0,50,0,"thief",0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002131,"","helmet",0,0,7,0,0,40,0,50,0,"thief",0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002132,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002133,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002134,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002135,"","helmet",0,0,7,0,35,120,0,0,0,"bowman",0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002136,"","helmet",0,0,7,0,35,120,0,0,0,"bowman",0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002137,"","helmet",0,0,7,0,35,120,0,0,0,"bowman",0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002138,"","helmet",0,0,7,0,35,120,0,0,0,"bowman",0,10,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002139,"","helmet",0,0,7,0,35,120,0,0,0,"bowman",10,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002140,"","helmet",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,999,999,999,999,0,0,200,0,200,200,200,50,30,0,0,0,0,100,100,100,100,100
1002141,"","helmet",0,0,7,0,0,0,108,38,0,"magician",20,0,0,0,0,0,0,0,15,0,45,0,0,0,0,0,0,0,0,100,100,100,100,100
1002142,"","helmet",0,0,7,0,0,0,108,38,0,"magician",0,20,0,0,0,0,0,0,15,0,45,0,0,0,0,0,0,0,0,100,100,100,100,100
1002143,"","helmet",0,0,7,0,0,0,108,38,0,"magician",0,0,0,0,2,0,0,0,15,0,45,0,0,0,0,0,0,0,0,100,100,100,100,100
1002144,"","helmet",0,0,7,0,0,0,108,38,0,"magician",0,0,0,0,1,1,0,0,15,0,45,0,0,0,0,0,0,0,0,100,100,100,100,100
1002145,"","helmet",0,0,7,0,0,0,108,38,0,"magician",0,0,0,0,1,2,0,0,15,0,45,0,0,0,0,0,0,0,0,100,100,100,100,100
1002146,"","helmet",0,0,7,0,0,50,0,65,0,"thief",5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002147,"","helmet",0,0,7,0,0,50,0,65,0,"thief",5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002148,"","helmet",0,0,7,0,0,50,0,65,0,"thief",5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002149,"","helmet",0,0,7,0,0,50,0,65,0,"thief",0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002150,"","helmet",0,0,7,0,0,50,0,65,0,"thief",0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002151,"","helmet",0,0,7,0,0,0,128,43,0,"magician",0,0,0,0,1,1,0,0,18,0,50,0,0,0,0,0,0,0,0,100,100,100,100,100
1002152,"","helmet",0,0,7,0,0,0,128,43,0,"magician",0,20,0,0,0,0,0,0,18,0,50,0,0,0,0,0,0,0,0,100,100,100,100,100
1002153,"","helmet",0,0,7,0,0,0,128,43,0,"magician",20,0,0,0,0,0,0,0,18,0,50,0,0,0,0,0,0,0,0,100,100,100,100,100
1002154,"","helmet",0,0,7,0,0,0,128,43,0,"magician",0,0,0,0,0,2,0,0,18,0,50,0,0,0,0,0,0,0,0,100,100,100,100,100
1002155,"","helmet",0,0,7,0,0,0,128,43,0,"magician",0,0,0,0,0,0,0,0,18,2,50,0,0,0,0,0,0,0,0,100,100,100,100,100
1002156,"","helmet",0,0,7,0,25,90,0,0,0,"bowman",5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002157,"","helmet",0,0,7,0,25,90,0,0,0,"bowman",5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002158,"","helmet",0,0,7,0,25,90,0,0,0,"bowman",5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002159,"","helmet",0,0,7,0,25,90,0,0,0,"bowman",0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002160,"","helmet",0,0,7,0,25,90,0,0,0,"bowman",0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002161,"","helmet",0,0,7,0,30,95,0,0,0,"bowman",10,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002162,"","helmet",0,0,7,0,30,95,0,0,0,"bowman",0,10,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002163,"","helmet",0,0,7,0,30,95,0,0,0,"bowman",0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002164,"","helmet",0,0,7,0,30,95,0,0,0,"bowman",0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002165,"","helmet",0,0,7,0,30,95,0,0,0,"bowman",0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002166,"","helmet",0,0,7,0,40,130,0,0,0,"bowman",20,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002167,"","helmet",0,0,7,0,40,130,0,0,0,"bowman",0,20,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002168,"","helmet",0,0,7,0,40,130,0,0,0,"bowman",0,0,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002169,"","helmet",0,0,7,0,40,130,0,0,0,"bowman",0,0,2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002170,"","helmet",0,0,7,0,40,130,0,0,0,"bowman",0,0,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002171,"","helmet",0,0,7,0,0,60,0,80,0,"thief",0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002172,"","helmet",0,0,7,0,0,60,0,80,0,"thief",0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002173,"","helmet",0,0,7,0,0,60,0,80,0,"thief",0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002174,"","helmet",0,0,7,0,0,60,0,80,0,"thief",0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002175,"","helmet",0,0,7,0,0,60,0,80,0,"thief",0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002176,"","helmet",0,0,7,0,0,70,0,95,0,"thief",10,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002177,"","helmet",0,0,7,0,0,70,0,95,0,"thief",0,10,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002178,"","helmet",0,0,7,0,0,70,0,95,0,"thief",0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002179,"","helmet",0,0,7,0,0,70,0,95,0,"thief",0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002180,"","helmet",0,0,7,0,0,70,0,95,0,"thief",0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002181,"","helmet",0,0,7,0,0,80,0,110,0,"thief",0,0,0,0,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002182,"","helmet",0,0,7,0,0,80,0,110,0,"thief",0,0,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002183,"","helmet",0,0,7,0,0,80,0,110,0,"thief",0,0,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002184,"","helmet",0,0,7,0,0,80,0,110,0,"thief",0,0,2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002185,"","helmet",0,0,7,0,0,80,0,110,0,"thief",0,0,0,0,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002186,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002187,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002188,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002189,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002190,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002191,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002192,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002193,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002194,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002195,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002196,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002197,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002198,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002199,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002200,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002201,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002202,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002203,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002204,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002205,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002206,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002207,"","helmet",0,0,7,0,0,90,0,140,0,"thief",0,0,0,1,0,2,0,0,33,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002208,"","helmet",0,0,7,0,0,90,0,140,0,"thief",0,0,0,2,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002209,"","helmet",0,0,7,0,0,90,0,140,0,"thief",0,0,0,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002210,"","helmet",0,0,7,0,0,90,0,140,0,"thief",0,0,0,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002211,"","helmet",0,0,7,0,0,160,0,0,0,"bowman",0,0,2,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002212,"","helmet",0,0,7,0,0,160,0,0,0,"bowman",0,0,1,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002213,"","helmet",0,0,7,0,0,160,0,0,0,"bowman",0,0,0,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002214,"","helmet",0,0,7,0,0,160,0,0,0,"bowman",0,0,0,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002215,"","helmet",0,0,7,0,0,0,158,53,0,"magician",0,0,0,0,1,2,0,0,24,0,55,0,0,0,0,0,0,0,0,100,100,100,100,100
1002216,"","helmet",0,0,7,0,0,0,158,53,0,"magician",0,0,0,0,2,1,0,0,24,0,55,0,0,0,0,0,0,0,0,100,100,100,100,100
1002217,"","helmet",0,0,7,0,0,0,158,53,0,"magician",0,0,0,0,0,3,0,0,24,0,55,0,0,0,0,0,0,0,0,100,100,100,100,100
1002218,"","helmet",0,0,7,0,0,0,158,53,0,"magician",0,0,0,0,3,0,0,0,24,0,55,0,0,0,0,0,0,0,0,100,100,100,100,100
1002219,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002220,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002221,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002222,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002223,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1002224,"","helmet",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
