_id,"flags","shuffleName","defaultMusic",minLevel,timeLimit,regenRate,traction,topx,topy,bottomx,bottomy,returnMap,forcedReturnMap,fieldType,fieldLimitations,decreaseHp,damagePerSecond,protectItem,shipKind,mobRate,link
100020184,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020185,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020186,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020187,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020188,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020189,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020190,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020191,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020192,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020193,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020194,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020195,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020196,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020197,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020198,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100020199,"","","Bgm00/RestNPeace",0,7200,1,1.000000000000000,0,0,0,0,100000000,100020000,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,2.19999837875,100020100
100030000,"","","Bgm00/RestNPeace",0,0,1,1.000000000000000,-4528,-1786,-786,465,100000000,999999999,"","",0,0,0,-1,0.99999821186,0
100030001,"","","Bgm00/RestNPeace",0,0,1,1.000000000000000,0,0,0,0,100000000,999999999,"","",0,0,0,-1,0.99999821186,0
100040000,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,1.49999833107,0
100040001,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-1586,440,450,101000000,999999999,"","",0,0,0,-1,0.89999818802,0
100040002,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-1870,440,520,101000000,999999999,"","",0,0,0,-1,0.89999818802,0
100040003,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-1800,440,450,101000000,999999999,"","",0,0,0,-1,0.89999818802,0
100040004,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-1870,440,320,101000000,999999999,"","",0,0,0,-1,0.89999818802,0
100040100,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,1.00000000000,0
100040101,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,1.40000009537,0
100040102,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-1870,440,620,101000000,999999999,"","",0,0,0,-1,0.89999818802,0
100040103,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,1.60000014305,0
100040104,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-1870,440,620,101000000,999999999,"","",0,0,0,-1,0.89999818802,0
100040105,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,1.60000014305,0
100040106,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,1.60000014305,0
100040110,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,152,-1650,1378,279,101000000,999999999,"","",0,0,0,-1,1.80000019073,0
100050000,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,1.19999825954,0
101000000,"town","","Bgm02/WhenTheMorningComes",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,0.00000000000,0
101000001,"town","","Bgm02/WhenTheMorningComes",0,0,1,1.000000000000000,-400,-300,400,300,101000001,999999999,"","",0,0,0,-1,1.00000000000,0
101000002,"town","","Bgm02/WhenTheMorningComes",0,0,1,1.000000000000000,-400,-300,400,300,101000002,999999999,"","",0,0,0,-1,1.00000000000,0
101000003,"town","","Bgm02/WhenTheMorningComes",0,0,1,1.000000000000000,-400,-520,400,300,101000000,999999999,"","",0,0,0,-1,1.00000000000,0
101000004,"town","","Bgm02/WhenTheMorningComes",0,0,1,1.000000000000000,-400,-300,400,300,101000000,999999999,"","",0,0,0,-1,1.00000000000,0
101000005,"town","","Bgm02/WhenTheMorningComes",0,0,1,1.000000000000000,-400,-300,400,300,101000000,999999999,"","",0,0,0,-1,1.00000000000,0
101000100,"town","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","movement_skills,summoning_bag,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.19999825954,0
101000101,"town","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","movement_skills,summoning_bag,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.19999825954,0
101000102,"town","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","movement_skills,summoning_bag,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.19999825954,0
101000103,"town","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","movement_skills,summoning_bag,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.59999835491,0
101000104,"town","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","movement_skills,summoning_bag,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.19999825954,0
101000200,"town","","Bgm02/WhenTheMorningComes",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,1.19999825954,0
101000300,"town,clock","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,-405,-508,1910,230,101000000,999999999,"no_clue2","",0,0,0,0,1.00000000000,0
101000301,"town","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,1230,-900,2830,550,101000300,101000300,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,drop_down,no_clue7",0,0,0,-1,1.00000000000,0
101000400,"town,clock","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,-405,-508,439,265,101000000,999999999,"","",0,0,0,0,1.00000000000,0
101010000,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,1.19999825954,0
101010100,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,0.99999821186,0
101010101,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,0.99999821186,0
101010102,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,1.19999825954,0
101010103,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,-580,-540,395,2075,101000000,999999999,"","",0,0,0,-1,1.19999825954,0
101020000,"","","Bgm01/MoonlightShadow",0,0,1,1.000000000000000,0,0,0,0,101000000,999999999,"","",0,0,0,-1,1.29999828339,0
101020001,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-2500,440,450,101000000,999999999,"","",0,0,0,-1,10.00000000000,0
101020002,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-2200,440,460,101000000,999999999,"","",0,0,0,-1,0.99999821186,0
101020003,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-2070,410,460,101000000,999999999,"","",0,0,0,-1,0.99999821186,0
101020004,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-1430,440,530,101000000,999999999,"","",0,0,0,-1,0.69999814033,0
101020005,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-1880,440,410,101000000,999999999,"","",0,0,0,-1,0.39999812841,0
101020006,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-1870,440,520,101000000,999999999,"","",0,0,0,-1,0.89999818802,0
101020007,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-1800,440,450,101000000,999999999,"","",0,0,0,-1,0.89999818802,0
101020008,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-2070,410,600,101000000,999999999,"","",0,0,0,-1,0.99999821186,0
101020009,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-2140,440,530,101000000,999999999,"","",0,0,0,-1,0.59999811649,0
101020010,"","","Bgm02/MissingYou",0,0,1,1.000000000000000,-360,-1650,440,530,101000000,999999999,"","",0,0,0,-1,0.59999811649,0
101030000,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,1.19999825954,0
101030001,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,1.09999823570,0
101030100,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.99999821186,0
101030101,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,-720,-496,990,948,102000000,999999999,"","",0,0,0,-1,1.40000009537,0
101030102,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,-360,-1115,1620,780,102000000,999999999,"","",0,0,0,-1,1.40000009537,0
101030103,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,-900,-1400,810,660,102000000,999999999,"","",0,0,0,-1,1.40000009537,0
101030104,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,-2070,-45,360,1630,102000000,999999999,"","",0,0,0,-1,1.00000000000,0
101030105,"","","Bgm12/AcientRemain",0,0,1,1.000000000000000,-943,-700,1033,380,102000000,999999999,"","",0,0,0,-1,1.60000014305,0
101030106,"","","Bgm12/AcientRemain",0,0,1,1.000000000000000,-1080,-778,897,375,102000000,999999999,"","",0,0,0,-1,1.70000016689,0
101030107,"","","Bgm12/AcientRemain",0,0,1,1.000000000000000,-809,-490,809,603,102000000,999999999,"","",0,0,0,-1,1.70000016689,0
101030108,"","","Bgm12/AcientRemain",0,0,1,1.000000000000000,-536,-1287,1076,428,102000000,999999999,"","",0,0,0,-1,1.40000009537,0
101030109,"","","Bgm12/AcientRemain",0,0,1,1.000000000000000,-1077,-1200,896,160,102000000,999999999,"","",0,0,0,-1,0.89999997616,0
101030110,"","","Bgm12/RuinCastle",0,0,1,1.000000000000000,-384,-1497,466,400,102000000,999999999,"","",0,0,0,-1,1.10000002384,0
101030111,"","","Bgm12/RuinCastle",0,0,1,1.000000000000000,-384,-1374,466,400,102000000,999999999,"","",0,0,0,-1,1.10000002384,0
101030112,"","","Bgm12/RuinCastle",0,0,1,1.000000000000000,-384,-1739,466,400,102000000,999999999,"","",0,0,0,-1,1.20000004768,0
101030200,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.99999821186,0
101030300,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.99999821186,0
101030400,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.99999821186,0
101030401,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.99999821186,0
101030402,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,1.09999823570,0
101030403,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,1.09999823570,0
101030404,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,1.69999837875,0
101030405,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,1.19999825954,0
101030406,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.59999811649,0
101040000,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,1.19999825954,0
101040001,"","","Bgm00/Nightmare",15,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.99999821186,0
101040002,"","","Bgm00/Nightmare",15,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.99999821186,0
101040003,"","","Bgm00/Nightmare",15,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,1.00000000000,0
102000000,"town","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,1.00000000000,0
102000001,"town","","Bgm00/Nightmare",0,0,1,1.000000000000000,-400,-300,400,300,102000000,999999999,"","",0,0,0,-1,1.00000000000,0
102000002,"town","","Bgm00/Nightmare",0,0,1,1.000000000000000,-400,-300,400,300,102000000,999999999,"","",0,0,0,-1,1.00000000000,0
102000003,"town","","Bgm00/Nightmare",0,0,1,1.000000000000000,-400,-300,400,300,102000000,999999999,"","",0,0,0,-1,1.00000000000,0
102000004,"town","","Bgm00/Nightmare",0,0,1,1.000000000000000,-400,-300,400,300,102000000,999999999,"","",0,0,0,-1,1.00000000000,0
102000005,"town","","Bgm00/Nightmare",0,0,1,1.000000000000000,-400,-300,400,300,102000000,999999999,"","",0,0,0,-1,1.00000000000,0
102010000,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,1.09999823570,0
102020000,"","","Bgm01/HighlandStar",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.59999811649,0
102020100,"","","Bgm01/HighlandStar",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.59999811649,0
102020200,"","","Bgm01/HighlandStar",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.79999816418,0
102020300,"","","Bgm01/HighlandStar",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.59999811649,0
102030000,"","","Bgm00/Nightmare",0,0,1,1.000000000000000,0,0,0,0,102000000,999999999,"","",0,0,0,-1,0.99999821186,0
102040000,"","","Bgm01/BadGuys",0,0,1,1.000000000000000,0,0,0,0,103000000,999999999,"","",0,0,0,-1,1.19999825954,0
102040001,"","","Bgm01/BadGuys",0,0,1,1.000000000000000,0,0,0,0,103000000,999999999,"","",0,0,0,-1,2.00000047684,0
102050000,"","","Bgm01/BadGuys",0,0,1,1.000000000000000,0,0,0,0,103000000,999999999,"","",0,0,0,-1,0.49999991059,0
103000000,"town","","Bgm01/BadGuys",0,0,1,1.000000000000000,0,0,0,0,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000001,"town","","Bgm01/BadGuys",0,0,1,1.000000000000000,-400,-370,400,300,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000002,"town","","Bgm01/BadGuys",0,0,1,1.000000000000000,-400,-350,400,300,999999999,999999999,"","",0,0,0,-1,1.00000000000,0
103000003,"town","","Bgm01/BadGuys",0,0,1,1.000000000000000,-400,-660,400,300,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000004,"town","","Bgm01/BadGuys",0,0,1,1.000000000000000,-400,-300,400,300,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000005,"town","","Bgm01/BadGuys",0,0,1,1.000000000000000,-400,-300,400,300,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000006,"town","","Bgm01/BadGuys",0,0,1,1.000000000000000,-400,-490,400,300,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000007,"town","","Bgm00/FloralLife",0,0,1,1.000000000000000,-1170,-450,360,330,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000008,"town","","Bgm01/BadGuys",0,0,1,1.000000000000000,-400,-300,400,300,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000009,"town","","Bgm01/BadGuys",0,0,1,1.000000000000000,-400,-300,400,300,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000100,"","","Bgm03/Subway",0,0,1,1.000000000000000,-400,-300,400,300,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000101,"","","Bgm03/Subway",0,0,1,1.000000000000000,-550,-400,3420,570,103000000,999999999,"","",0,0,0,-1,1.10000002384,0
103000102,"","","Bgm03/Subway",0,0,1,1.000000000000000,-550,-400,1375,1370,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000103,"","","Bgm03/Subway",0,0,1,1.000000000000000,-550,-400,3420,570,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000104,"","","Bgm03/Subway",0,0,1,1.000000000000000,-550,-400,3240,570,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000105,"","","Bgm03/Subway",0,0,1,1.000000000000000,-550,-400,3240,570,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000200,"","","Bgm03/Subway",0,0,1,1.000000000000000,-550,-400,4130,570,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000201,"","","Bgm03/Subway",0,0,1,1.000000000000000,-550,-400,3240,570,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000202,"","","Bgm03/Subway",0,0,1,1.000000000000000,-550,-400,3240,570,103000000,999999999,"","",0,0,0,-1,1.00000000000,0
103000300,"","","Bgm21/KerningSquareSubway",0,0,1,1.000000000000000,0,0,0,0,103000100,103000100,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,no_clue1",0,0,0,-1,1.00000000000,0
103000301,"","","Bgm21/KerningSquareSubway",0,0,1,1.000000000000000,0,0,0,0,103000100,103000100,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,no_clue1",0,0,0,-1,1.00000000000,103000300
103000302,"","","Bgm21/KerningSquareSubway",0,0,1,1.000000000000000,0,0,0,0,103000100,103000100,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,no_clue1",0,0,0,-1,1.00000000000,103000300
103000310,"","","Bgm21/KerningSquare",0,0,1,1.000000000000000,-590,-425,608,175,103040000,999999999,"","",0,0,0,-1,1.00000000000,0
103000800,"","","Bgm02/JungleBook",0,0,1,1.000000000000000,-1197,-1590,823,284,103000890,103000890,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,no_clue4,no_clue7",0,0,0,-1,0.89999997616,0
103000801,"","","Bgm02/JungleBook",0,0,1,1.000000000000000,-1618,-630,-120,280,103000890,103000890,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,no_clue4,no_clue7",0,0,0,-1,0.79999995232,0
103000802,"","","Bgm00/SleepyWood",0,0,1,1.000000000000000,0,0,0,0,103000890,103000890,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
103000803,"","","Bgm00/SleepyWood",0,0,1,1.000000000000000,0,0,0,0,103000890,103000890,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
103000804,"","","Bgm00/SleepyWood",0,0,1,1.000000000000000,-300,-3210,570,-280,103000890,103000890,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
103000805,"","","Bgm00/SleepyWood",0,0,1,1.000000000000000,0,0,0,0,103000890,103000890,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,no_clue4,no_clue7",0,0,0,-1,1.60000014305,0
103000890,"","","Bgm02/JungleBook",0,0,1,1.000000000000000,-1218,-350,-307,280,103000890,103000890,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,no_clue4",0,0,0,-1,0.79999995232,0
103000900,"","","Bgm03/Subway",0,0,1,1.000000000000000,-930,-1400,3600,1400,103000000,999999999,"","movement_skills,summoning_bag,mystic_door,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.20000004768,0
103000901,"","","Bgm03/Subway",0,0,1,1.000000000000000,-560,-1450,740,560,103000000,999999999,"","movement_skills,summoning_bag,mystic_door,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.20000004768,0
103000902,"","","Bgm03/Subway",0,5940,1,1.000000000000000,-990,230,1260,1090,103000000,103000000,"no_clue2,no_clue3","movement_skills,summoning_bag,mystic_door,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,0.49999991059,0
103000903,"","","Bgm03/Subway",0,0,1,1.000000000000000,-1010,-2000,270,1100,103000000,999999999,"","movement_skills,summoning_bag,mystic_door,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.20000004768,0
103000904,"town","","Bgm03/Subway",0,0,1,1.000000000000000,-1630,-1920,360,1080,103000000,999999999,"","movement_skills,summoning_bag,mystic_door,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.20000004768,0
103000905,"","","Bgm03/Subway",0,5940,1,1.000000000000000,-990,230,1260,1090,103000000,103000000,"no_clue2,no_clue3","movement_skills,summoning_bag,mystic_door,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,0.49999991059,0
103000906,"","","Bgm03/Subway",0,0,1,1.000000000000000,-1020,-2650,360,1080,103000000,999999999,"","movement_skills,summoning_bag,mystic_door,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.20000004768,0
103000907,"","","Bgm03/Subway",0,0,1,1.000000000000000,-1010,180,3250,1100,103000000,999999999,"","movement_skills,summoning_bag,mystic_door,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.20000004768,0
103000908,"","","Bgm03/Subway",0,0,1,1.000000000000000,-1010,-1980,100,1870,103000000,999999999,"","movement_skills,summoning_bag,mystic_door,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,1.20000004768,0
103000909,"","","Bgm03/Subway",0,5940,1,1.000000000000000,-990,230,1260,1090,103000000,103000000,"no_clue2,no_clue3","movement_skills,summoning_bag,mystic_door,vip_rock,mount,no_clue4,drop_down",0,0,0,-1,0.49999991059,0
