itemid,"flags","cure_ailments",effect,hp,mp,hp_percentage,mp_percentage,move_to,decrease_hunger,decrease_fatigue,carnival_points,create_item,prob,buff_time,weapon_attack,magic_attack,weapon_defense,magic_defense,accuracy,avoid,speed,jump,morph,"drop_up",drop_up_item,drop_up_item_range,drop_up_map_ranges,defense_vs_ice,defense_vs_fire,defense_vs_lightning,defense_vs_poison,defense_vs_stun,defense_vs_weakness,defense_vs_curse,defense_vs_darkness,defense_vs_seal
2380015,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2380016,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2380017,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2380018,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2380019,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381000,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381001,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381002,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381003,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381004,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381005,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381006,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381007,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381008,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381009,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381010,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381011,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381012,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381013,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381014,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381015,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381016,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381017,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381018,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381019,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381020,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381021,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381022,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381023,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381024,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381025,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381026,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381027,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381028,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381029,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381030,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381031,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381032,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381033,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381034,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381035,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381036,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381037,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381038,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381082,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2381083,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2382000,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382001,"auto_consume","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"specific_item",4000127,0,0,0,0,0,0,0,0,0,0,0
2382002,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382003,"auto_consume","",0,0,0,0,0,0,0,0,0,0,4,1200,0,0,0,0,0,0,0,0,0,"none",0,0,2,0,4,0,0,0,0,0,0,0
2382004,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382005,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382006,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382007,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382008,"auto_consume","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"item_range",0,401,1,0,0,0,0,0,0,0,0,0
2382009,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382010,"auto_consume","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"item_range",0,402,1,0,0,0,0,0,0,0,0,0
2382011,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,3,0,0,0,0,0,0,0
2382012,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,3,0,0,0,0,0,0
2382013,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,3,0,0,0,0,0,0,0,0
2382014,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382015,"auto_consume,drop_up_for_party","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2382016,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382017,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382018,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,3,0,0,0,0,0
2382019,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382020,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2382021,"auto_consume","",0,0,0,0,0,0,0,0,0,0,5,1200,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,5,0,0
2382022,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382023,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382024,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,3,0,0,0,0,0
2382025,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382026,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382027,"auto_consume,prevent_drowning","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382028,"auto_consume","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"specific_item",4000168,0,1,0,0,0,0,0,0,0,0,0
2382029,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382030,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382031,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382032,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382033,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382034,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382035,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382036,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,3,0,0,0,0,0
2382037,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382038,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382039,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,3,0,0,0,0,0,0,0,0
2382040,"auto_consume","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"specific_item",4000031,0,0,0,0,0,0,0,0,0,0,0
2382041,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382042,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382043,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382044,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,3,0,0,0,0,0
2382045,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382046,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382047,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2382048,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,3,0,0,0,0,0,0
2382049,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382050,"auto_consume","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2382051,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382052,"auto_consume","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"specific_item",2022039,0,2,0,0,0,0,0,0,0,0,0
2382053,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382054,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382055,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382056,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,3,0,0,0,0,0,0,0,0
2382057,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382058,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382059,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,3,0,0,0,0,0,0
2382060,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382061,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382062,"auto_consume","",0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,3,0,0,0,0,0,0
2382063,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382064,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2382065,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382066,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382067,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382068,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382069,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2382070,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382071,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382072,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382076,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382092,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382093,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382094,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382095,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2382096,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383000,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,2,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383001,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,2,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383002,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,2,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383003,"auto_consume","",0,0,0,0,0,0,0,0,0,0,40,1200,0,0,0,0,0,0,0,0,0,"specific_item",2022039,0,2,0,0,0,0,0,0,0,0,0
2383004,"auto_consume","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2383005,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,2,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383006,"auto_consume","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"item_range",0,200,1,0,0,0,0,0,0,0,0,0
2383007,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,2,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383008,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,2,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383009,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,2,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383010,"auto_consume","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"item_range",0,200,1,0,0,0,0,0,0,0,0,0
2383011,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,2,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383012,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,2,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383013,"auto_consume,prevent_freezing,override_traction","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2383014,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,2,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383015,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,2,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383016,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,2,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383017,"auto_consume","",0,0,0,0,0,0,0,0,0,0,6,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,6,0,0,0,0,0,0,0
2383018,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,2,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383019,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,2,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383020,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,2,0,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2383021,"auto_consume","",0,0,0,0,0,0,0,0,0,0,6,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,6,0,0,0,0,0,0,0
2383022,"auto_consume","",0,0,0,0,0,0,0,0,0,0,6,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,6,0,0,0,0,0,0
2383023,"auto_consume","",0,0,0,0,0,0,0,0,0,0,6,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,6,0,0,0,0,0,0,0,0
2383024,"auto_consume","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,10,0,0,0,0
2383025,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,2,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383026,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,2,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383027,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,2,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383028,"auto_consume","",0,0,0,0,0,0,0,0,0,0,6,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,6,0,0,0,0,0,0
2383029,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,2,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383030,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,2,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383031,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,2,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2383032,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,2,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383033,"auto_consume,prevent_freezing,override_traction","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2383034,"auto_consume","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,10,0,0
2383035,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,2,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383036,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,2,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2383037,"auto_consume","",0,0,0,0,0,0,0,0,0,0,6,1200,0,0,0,0,0,0,0,0,0,"none",0,0,2,0,0,0,6,0,0,0,0,0
2383038,"auto_consume","",0,0,0,0,0,0,0,0,0,0,6,1200,0,0,0,0,0,0,0,0,0,"none",0,0,2,0,0,0,6,0,0,0,0,0
2383039,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,2,0,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2383040,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,2,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2383041,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,2,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
