id,dropperid,"flags",itemid,minimum_quantity,maximum_quantity,questid,chance
687,2230100,"",1302004,1,1,0,131
688,2230100,"",1050026,1,1,0,68
689,2230100,"",2000003,1,1,0,48489
690,2230100,"",1051012,1,1,0,114
691,2230100,"",2061000,10,25,0,37862
692,2230100,"",1041032,1,1,0,348
693,2230100,"",1062006,1,1,0,24
694,2230100,"",1432002,1,1,0,211
695,2230100,"",1040021,1,1,0,500
696,2230100,"",4020007,1,1,0,18588
697,2230100,"",2000002,1,1,0,46932
698,2230100,"",1041007,1,1,0,316
699,2230100,"",1422001,1,1,0,64
700,2230100,"",1060071,1,1,0,84
701,2230100,"",1482003,1,1,0,296
702,2230100,"",2040823,1,1,0,262
703,2230100,"",2044010,1,1,0,225
704,2230101,"",4000008,1,1,0,437348
705,2230101,"",2000001,1,1,0,38777
706,2230101,"",2002000,1,1,0,35843
707,2230101,"",2044302,1,1,0,780
708,2230101,"",1032000,1,1,0,196
709,2230101,"",1032004,1,1,0,23
710,2230101,"",1452001,1,1,0,89
711,2230101,"",1412002,1,1,0,286
712,2230101,"",2060000,10,25,0,21204
713,2230101,"",4010002,1,1,0,18541
714,2230101,"",4020003,1,1,0,17381
715,2230101,"",1002158,1,1,0,38
716,2230101,"",2000003,1,1,0,43827
717,2230101,"",1040048,1,1,0,362
718,2230101,"",2061000,10,25,0,33305
719,2230101,"",1060038,1,1,0,128
720,2230101,"",1372003,1,1,0,389
721,2230101,"",1060018,1,1,0,573
722,2230101,"",1040026,1,1,0,360
723,2230101,"",1040009,1,1,0,251
724,2230101,"",4010003,1,1,0,17356
725,2230101,"",2000002,1,1,0,45986
726,2230101,"",1050030,1,1,0,159
727,2230101,"",1050031,1,1,0,134
728,2230101,"",1432003,1,1,0,43
729,2230101,"",1002035,1,1,0,91
730,2230101,"",1312007,1,1,0,890
731,2230101,"",1040021,1,1,0,352
732,2230101,"",1082183,1,1,0,428
733,2230101,"",1492003,1,1,0,167
734,2230101,"",2049100,1,1,0,31
735,2230102,"",4000020,1,1,0,497867
736,2230102,"",2000001,1,1,0,48102
737,2230102,"",2002004,1,1,0,42046
738,2230102,"",2060000,10,25,0,28551
739,2230102,"",4003004,1,1,0,23579
740,2230102,"",1032000,1,1,0,119
741,2230102,"",1041013,1,1,0,111
742,2230102,"",1061024,1,1,0,484
743,2230102,"",1051005,1,1,0,101
744,2230102,"",1032002,1,1,0,64
745,2230102,"",4010003,1,1,0,15492
746,2230102,"",4020004,1,1,0,15245
747,2230102,"",1002064,1,1,0,18
748,2230102,"",2000003,1,1,0,40791
749,2230102,"",1072039,1,1,0,595
750,2230102,"",1072033,1,1,0,117
751,2230102,"",4000021,1,1,0,56228
752,2230102,"",1432003,1,1,0,219
753,2230102,"",1402006,1,1,0,35
754,2230102,"",2061000,10,25,0,32045
755,2230102,"",1382017,1,1,0,65
756,2230102,"",1040079,1,1,0,308
757,2230102,"",1060069,1,1,0,32
758,2230102,"",1002151,1,1,0,30
759,2230102,"",1060050,1,1,0,98
760,2230102,"",1452005,1,1,0,137
761,2230102,"",1462004,1,1,0,184
762,2230102,"",1002166,1,1,0,76
763,2230102,"",1412005,1,1,0,128
764,2230102,"",1082186,1,1,0,283
765,2230102,"",2330001,1,1,0,252
766,2230103,"",4000097,1,1,0,417064
767,2230103,"",4131000,1,1,0,5973
768,2230103,"",2060000,10,25,0,37414
769,2230103,"",2061000,10,25,0,24945
770,2230103,"",2002006,1,1,0,30040
771,2230103,"",4010003,1,1,0,19515
772,2230103,"",4004003,1,1,0,875
773,2230103,"",2000001,1,1,0,47636
774,2230103,"",2000003,1,1,0,47079
775,2230103,"",2040900,1,1,0,763
776,2230103,"",1332020,1,1,0,320
777,2230103,"",1402010,1,1,0,88
778,2230103,"",1302003,1,1,0,861
779,2230103,"",1312003,1,1,0,355
780,2230103,"",1082017,1,1,0,298
781,2230103,"",1002020,1,1,0,134
782,2230103,"",1050023,1,1,0,143
783,2230103,"",2070000,1,1,0,590
784,2230103,"",1462003,1,1,0,27
785,2230103,"",1072288,1,1,0,154
786,2230103,"",1072291,1,1,0,657
787,2230103,"",2044802,1,1,0,416
788,2230103,"",2040319,1,1,0,235
789,2230103,"",2044114,1,1,0,420
790,2230104,"",4000098,1,1,0,453891
791,2230104,"",4131010,1,1,0,7877
792,2230104,"",2060000,10,25,0,29832
793,2230104,"",2061000,10,25,0,38467
794,2230104,"",2002007,1,1,0,35125
795,2230104,"",4010001,1,1,0,16864
796,2230104,"",4010002,1,1,0,18284
797,2230104,"",4004002,1,1,0,172
798,2230104,"",2000002,1,1,0,43633
799,2230104,"",2000003,1,1,0,42694
800,2230104,"",2040601,1,1,0,804
801,2230104,"",1332010,1,1,0,275
802,2230104,"",1061034,1,1,0,419
803,2230104,"",1041041,1,1,0,377
804,2230104,"",1382002,1,1,0,573
805,2230104,"",1082043,1,1,0,461
806,2230104,"",1002162,1,1,0,158
807,2230104,"",1050028,1,1,0,142
808,2230104,"",2070002,1,1,0,223
809,2230104,"",1082042,1,1,0,188
810,2230104,"",1052104,1,1,0,163
811,2230104,"",2040929,1,1,0,630
812,2230104,"",2043112,1,1,0,206
813,2230105,"",4000161,1,1,0,448311
814,2230105,"",4131000,1,1,0,7697
815,2230105,"",2060000,10,25,0,20062
816,2230105,"",2061000,10,25,0,34493
817,2230105,"",2002004,1,1,0,36019
818,2230105,"",4010001,1,1,0,18677
819,2230105,"",4004003,1,1,0,226
820,2230105,"",2000001,1,1,0,46024
821,2230105,"",2000003,1,1,0,46314
822,2230105,"",2040900,1,1,0,344
823,2230105,"",1312003,1,1,0,33
824,2230105,"",1322004,1,1,0,677
825,2230105,"",1041042,1,1,0,180
826,2230105,"",1061035,1,1,0,278
827,2230105,"",1072007,1,1,0,348
828,2230105,"",1072046,1,1,0,165
829,2230105,"",1050011,1,1,0,11
830,2230105,"",1082016,1,1,0,250
831,2230105,"",2070000,1,1,0,185
832,2230105,"",1032005,1,1,0,13
833,2230105,"",1492002,1,1,0,176
834,2230105,"",2040617,1,1,0,636
835,2230105,"",2043015,1,1,0,616
836,2230106,"",4000163,1,1,0,476436
837,2230106,"",2000001,1,1,0,48328
838,2230106,"",2002001,1,1,0,49815
839,2230106,"",2060000,10,25,0,20961
840,2230106,"",2002005,1,1,0,49188
841,2230106,"",2040001,1,1,0,701
842,2230106,"",4010003,1,1,0,15886
843,2230106,"",4020004,1,1,0,16109
844,2230106,"",1332013,1,1,0,130
845,2230106,"",1041040,1,1,0,304
846,2230106,"",1061033,1,1,0,221
847,2230106,"",2000003,1,1,0,33614
848,2230106,"",1002146,1,1,0,130
849,2230106,"",1002158,1,1,0,92
850,2230106,"",2040401,1,1,0,793
851,2230106,"",1041050,1,1,0,380
852,2230106,"",1061046,1,1,0,293
853,2230106,"",2061000,10,25,0,31028
854,2230106,"",1332009,1,1,0,466
855,2230106,"",1040040,1,1,0,53
856,2230106,"",1060060,1,1,0,86
857,2230106,"",1052104,1,1,0,114
858,2230106,"",2040417,1,1,0,769
859,2230107,"",4000162,1,1,0,498507
860,2230107,"",2000001,1,1,0,30212
861,2230107,"",2002000,1,1,0,43250
862,2230107,"",2044302,1,1,0,394
863,2230107,"",1402000,1,1,0,26
864,2230107,"",1082026,1,1,0,114
865,2230107,"",2041004,1,1,0,406
866,2230107,"",1041034,1,1,0,150
867,2230107,"",1062006,1,1,0,594
868,2230107,"",2060000,10,25,0,27937
869,2230107,"",4010002,1,1,0,16605
870,2230107,"",4020005,1,1,0,19979
871,2230107,"",1072051,1,1,0,55
872,2230107,"",2000003,1,1,0,45087
873,2230107,"",1332004,1,1,0,693
874,2230107,"",2061000,10,25,0,36467
875,2230107,"",1041051,1,1,0,79
876,2230107,"",1061047,1,1,0,43
877,2230107,"",1061054,1,1,0,444
878,2230107,"",1041058,1,1,0,79
879,2230107,"",1072288,1,1,0,96
880,2230107,"",2043110,1,1,0,687
881,2230108,"",4000160,1,1,0,437436
882,2230108,"",2000001,1,1,0,33385
883,2230108,"",2002003,1,1,0,37315
884,2230108,"",2044202,1,1,0,661
885,2230108,"",1072065,1,1,0,119
886,2230108,"",1041027,1,1,0,216
887,2230108,"",1061025,1,1,0,425
888,2230108,"",1002131,1,1,0,146
889,2230108,"",2060000,10,25,0,37867
890,2230108,"",4010000,1,1,0,19380
891,2230108,"",4020007,1,1,0,19742
892,2230108,"",2000003,1,1,0,43325
893,2230108,"",1072054,1,1,0,33
894,2230108,"",1002119,1,1,0,198
895,2230108,"",2061000,10,25,0,35389
896,2230108,"",1051005,1,1,0,137
897,2230108,"",1050024,1,1,0,139
898,2230108,"",4006001,1,1,0,65408
899,2230108,"",1032004,1,1,0,62
900,2230108,"",1052101,1,1,0,129
901,2230108,"",2040623,1,1,0,494
902,2230109,"",4000164,1,1,0,466392
903,2230109,"",4131010,1,1,0,6936
904,2230109,"",2060000,10,25,0,38016
905,2230109,"",2061000,10,25,0,30638
906,2230109,"",2002002,1,1,0,32866
907,2230109,"",4010004,1,1,0,16511
908,2230109,"",4020003,1,1,0,17201
909,2230109,"",1032007,1,1,0,172
910,2230109,"",4004002,1,1,0,427
911,2230109,"",2000002,1,1,0,48478
912,2230109,"",2000003,1,1,0,34558
913,2230109,"",2040701,1,1,0,170
914,2230109,"",1002034,1,1,0,134
915,2230109,"",1372003,1,1,0,686
916,2230109,"",1040041,1,1,0,490
917,2230109,"",1060030,1,1,0,295
918,2230109,"",1072054,1,1,0,259
919,2230109,"",1072027,1,1,0,642
920,2230109,"",1050021,1,1,0,119
921,2230109,"",2070002,1,1,0,657
922,2230109,"",1051007,1,1,0,12
923,2230109,"",1002065,1,1,0,158
924,2230109,"",1002619,1,1,0,191
925,2230110,"",2060000,10,25,0,29717
926,2230110,"",2061000,10,25,0,29655
927,2230110,"",4000196,1,1,0,450610
928,2230110,"",2000001,1,1,0,35629
929,2230110,"",2000003,1,1,0,34500
930,2230110,"",4020001,1,1,0,19106
931,2230110,"",4020002,1,1,0,18644
932,2230110,"",4010000,1,1,0,17991
933,2230110,"",2002003,1,1,0,48253
934,2230110,"",2041016,1,1,0,595
935,2230110,"",1002121,1,1,0,15
936,2230110,"",1002058,1,1,0,181
937,2230110,"",2040901,1,1,0,329
938,2230110,"",1002131,1,1,0,63
939,2230110,"",1040020,1,1,0,87
940,2230110,"",1060014,1,1,0,532
941,2230110,"",1072087,1,1,0,593
942,2230110,"",1072053,1,1,0,209
943,2230110,"",1082043,1,1,0,658
944,2230110,"",1332010,1,1,0,803
945,2230110,"",1082006,1,1,0,271
946,2230110,"",1082026,1,1,0,269
947,2230110,"",1002616,1,1,0,81
948,2230110,"",2330000,1,1,0,611
949,2230110,"",2044312,1,1,0,149
950,2230110,"",2044805,1,1,0,675
951,2230111,"",2000001,1,1,0,40244
952,2230111,"",2000003,1,1,0,36443
953,2230111,"",4000197,1,1,0,432088
954,2230111,"",2002000,1,1,0,32294
955,2230111,"",4010005,1,1,0,18377
956,2230111,"",4010001,1,1,0,16387
957,2230111,"",4020003,1,1,0,18463
958,2230111,"",2060000,10,25,0,23395
959,2230111,"",2061000,10,25,0,26495
960,2230111,"",2040301,1,1,0,143
961,2230111,"",2044301,1,1,0,557
962,2230111,"",1302002,1,1,0,673
963,2230111,"",1372004,1,1,0,293
964,2230111,"",1040042,1,1,0,392
965,2230111,"",1060031,1,1,0,365
966,2230111,"",1041023,1,1,0,155
967,2230111,"",1061019,1,1,0,476
968,2230111,"",2043801,1,1,0,601
969,2230111,"",1452005,1,1,0,149
970,2230111,"",1082049,1,1,0,401
971,2230111,"",1082051,1,1,0,518
972,2230111,"",2049000,1,1,0,86
973,2230200,"",4000165,1,1,0,443097
974,2230200,"",2044601,1,1,0,524
975,2230200,"",2000001,1,1,0,36595
976,2230200,"",2000003,1,1,0,45735
977,2230200,"",4010006,1,1,0,15721
978,2230200,"",4020002,1,1,0,18254
979,2230200,"",4004000,1,1,0,794
980,2230200,"",1040072,1,1,0,51
981,2230200,"",1060061,1,1,0,481
982,2230200,"",1422001,1,1,0,192
983,2230200,"",1412000,1,1,0,62
984,2230200,"",1072086,1,1,0,418
985,2230200,"",1002160,1,1,0,178
986,2230200,"",1040062,1,1,0,52
987,2230200,"",1060051,1,1,0,93
988,2230200,"",2061000,10,25,0,22370
989,2230200,"",2060000,10,25,0,31243
990,2230200,"",2040501,1,1,0,495
991,2230200,"",4006000,1,1,0,28941
992,2230200,"",1412006,1,1,0,174
993,2230200,"",1072291,1,1,0,347
994,2300100,"",4000042,1,1,0,476892
995,2300100,"",2060000,10,25,0,35075
996,2300100,"",2061000,10,25,0,27053
997,2300100,"",2000001,1,1,0,40063
998,2300100,"",2000003,1,1,0,46603
999,2300100,"",4010001,1,1,0,15755
1000,2300100,"",4020000,1,1,0,16632
1001,2300100,"",2010004,1,1,0,36219
1002,2300100,"",4003004,1,1,0,20336
1003,2300100,"",1040009,1,1,0,440
1004,2300100,"",1060009,1,1,0,91
1005,2300100,"",1040043,1,1,0,35
1006,2300100,"",1060032,1,1,0,562
1007,2300100,"",1041039,1,1,0,12
1008,2300100,"",1061041,1,1,0,182
1009,2300100,"",1082002,1,1,0,682
1010,2300100,"",2048004,1,1,0,401
1011,2300100,"",2041002,1,1,0,669
1012,2300100,"",1002119,1,1,0,42
1013,2300100,"",1452005,1,1,0,78
1014,2300100,"",1052098,1,1,0,50
1015,2300100,"",1052101,1,1,0,83
1016,2300100,"",2044801,1,1,0,838
1017,2300100,"",2040024,1,1,0,862
1018,2300100,"",2043112,1,1,0,190
1019,3000000,"",4000063,1,1,0,415561
1020,3000000,"",2041016,1,1,0,311
1021,3000000,"",2000001,1,1,0,42016
1022,3000000,"",2000003,1,1,0,37293
1023,3000000,"",4020004,1,1,0,16046
1024,3000000,"",4010002,1,1,0,15675
1025,3000000,"",4004000,1,1,0,864
1026,3000000,"",1382018,1,1,0,369
1027,3000000,"",1312016,1,1,0,680
1028,3000000,"",1312005,1,1,0,233
1029,3000000,"",1040021,1,1,0,237
1030,3000000,"",1060017,1,1,0,325
1031,3000000,"",1002137,1,1,0,151
1032,3000000,"",1032006,1,1,0,166
1033,3000000,"",1060050,1,1,0,571
1034,3000000,"",1040061,1,1,0,405
1035,3000000,"",2061000,10,25,0,30775
1036,3000000,"",2060000,10,25,0,35335
1037,3000000,"",2041005,1,1,0,569
1038,3000000,"",4006000,1,1,0,86257
1039,3000000,"",1082037,1,1,0,675
1040,3000000,"",1002622,1,1,0,167
1041,3000000,"",2040316,1,1,0,272
1042,3000000,"",2040620,1,1,0,132
1043,3000001,"",4000068,1,1,0,459229
1044,3000001,"",2000001,1,1,0,34120
1045,3000001,"",2000003,1,1,0,36857
1046,3000001,"",4020004,1,1,0,15053
1047,3000001,"",4010002,1,1,0,17321
1048,3000001,"",2050000,1,1,0,29600
1049,3000001,"",2050001,1,1,0,43319
1050,3000001,"",2050002,1,1,0,38666
1051,3000001,"",2050003,1,1,0,26168
1052,3000001,"",2050004,1,1,0,26532
1053,3000005,"",4000106,1,1,0,483024
1054,3000005,"",4131003,1,1,0,7336
1055,3000005,"",2060000,10,25,0,37428
1056,3000005,"",2061000,10,25,0,35165
1057,3000005,"",4010001,1,1,0,18825
1058,3000005,"",4020000,1,1,0,15810
1059,3000005,"",4004001,1,1,0,598
1060,3000005,"",2000002,1,1,0,47888
1061,3000005,"",2000003,1,1,0,46253
1062,3000005,"",2040701,1,1,0,205
1063,3000005,"",1462000,1,1,0,206
1064,3000005,"",1322014,1,1,0,381
1065,3000005,"",1050030,1,1,0,96
1066,3000005,"",1040058,1,1,0,495
1067,3000005,"",1060044,1,1,0,453
1068,3000005,"",1041058,1,1,0,38
1069,3000005,"",1061054,1,1,0,217
1070,3000005,"",1072101,1,1,0,433
1071,3000005,"",1002013,1,1,0,123
1072,3000005,"",1052107,1,1,0,92
1073,3000006,"",4000166,1,1,0,478040
1074,3000006,"",4131003,1,1,0,6309
1075,3000006,"",2060000,10,25,0,36873
1076,3000006,"",2061000,10,25,0,24194
1077,3000006,"",4010005,1,1,0,19119
1078,3000006,"",4020001,1,1,0,16325
1079,3000006,"",4004001,1,1,0,741
1080,3000006,"",2000002,1,1,0,47429
1081,3000006,"",2000003,1,1,0,40218
1082,3000006,"",2040601,1,1,0,819
1083,3000006,"",1082046,1,1,0,518
1084,3000006,"",1382017,1,1,0,249
1085,3000006,"",1082005,1,1,0,665
1086,3000006,"",1050002,1,1,0,93
1087,3000006,"",1072086,1,1,0,96
1088,3000006,"",1072103,1,1,0,573
1089,3000006,"",1462000,1,1,0,14
1090,3000006,"",1040040,1,1,0,290
1091,3000006,"",1060060,1,1,0,140
1092,3000006,"",1041052,1,1,0,38
1093,3000006,"",1061048,1,1,0,583
1094,3000006,"",1082189,1,1,0,625
1095,3000006,"",2040422,1,1,0,416
1096,3000006,"",2040530,1,1,0,229
1097,3100101,"",2000003,1,1,0,35720
1098,3100101,"",2060000,10,25,0,20001
1099,3100101,"",2061000,10,25,0,35545
1100,3100101,"",2000002,1,1,0,46479
1101,3100101,"",4000334,1,1,0,452708
1102,3100101,"",4010005,1,1,0,18251
1103,3100101,"",4020000,1,1,0,16955
1104,3100101,"",4006000,1,1,0,88150
1105,3100101,"",2044701,1,1,0,291
1106,3100101,"",1332020,1,1,0,43
1107,3100101,"",1040000,1,1,0,24
1108,3100101,"",1060075,1,1,0,151
1109,3100101,"",1402010,1,1,0,62
1110,3100101,"",1032007,1,1,0,175
1111,3100101,"",1072078,1,1,0,179
1112,3100101,"",1082046,1,1,0,102
1113,3100101,"",1002156,1,1,0,169
1114,3100101,"",4010007,1,1,0,17194
1115,3100101,"",1002622,1,1,0,106
1116,3100101,"",4130005,1,1,0,5568
1117,3100101,"",4130009,1,1,0,7438
1118,3100102,"",2000003,1,1,0,44202
1119,3100102,"",2060000,10,25,0,24349
1120,3100102,"",2061000,10,25,0,25751
1121,3100102,"",2000002,1,1,0,43538
1122,3100102,"",4000335,1,1,0,400114
1123,3100102,"",4020002,1,1,0,16814
1124,3100102,"",4006000,1,1,0,94918
1125,3100102,"",2040401,1,1,0,236
1126,3100102,"",2041018,1,1,0,591
1127,3100102,"",1462004,1,1,0,154
1128,3100102,"",1472011,1,1,0,208
1129,3100102,"",1002181,1,1,0,29
1130,3100102,"",1050022,1,1,0,33
1131,3100102,"",1061048,1,1,0,338
1132,3100102,"",1041052,1,1,0,148
1133,3100102,"",1082069,1,1,0,786
1134,3100102,"",4003004,1,1,0,24374
1135,3100102,"",4010007,1,1,0,19747
1136,3100102,"",1072294,1,1,0,501
1137,3110100,"",2000002,1,1,0,34253
1138,3110100,"",2000003,1,1,0,41993
1139,3110100,"",4010002,1,1,0,17397
1140,3110100,"",4020002,1,1,0,17853
1141,3110100,"",1322009,1,1,0,737
1142,3110100,"",1332014,1,1,0,528
1143,3110100,"",4000032,1,1,0,456395
1144,3110100,"",2041002,1,1,0,246
1145,3110100,"",4006000,1,1,0,28177
1146,3110100,"",1051013,1,1,0,77
1147,3110100,"",1082049,1,1,0,132
1148,3110100,"",1422001,1,1,0,219
1149,3110100,"",1041051,1,1,0,64
1150,3110100,"",1061047,1,1,0,338
1151,3110100,"",1082046,1,1,0,359
1152,3110100,"",1072112,1,1,0,188
1153,3110100,"",1092012,1,1,0,174
1154,3110100,"",1432005,1,1,0,252
1155,3110100,"",1002622,1,1,0,134
1156,3110100,"",2044802,1,1,0,256
1157,3110100,"",4130002,1,1,0,5809
1158,3110100,"",4130008,1,1,0,7758
1159,3110100,"",4130010,1,1,0,7889
1160,3110101,"",4000107,1,1,0,450675
1161,3110101,"",4131001,1,1,0,7642
1162,3110101,"",2002009,1,1,0,31396
1163,3110101,"",2060000,10,25,0,32785
1164,3110101,"",2061000,10,25,0,36191
1165,3110101,"",4020001,1,1,0,15260
1166,3110101,"",4004001,1,1,0,551
1167,3110101,"",2000002,1,1,0,42288
1168,3110101,"",2000003,1,1,0,45566
1169,3110101,"",2041017,1,1,0,740
1170,3110101,"",1092007,1,1,0,186
1171,3110101,"",1041055,1,1,0,170
1172,3110101,"",1061051,1,1,0,537
1173,3110101,"",1082007,1,1,0,568
1174,3110101,"",1072077,1,1,0,277
1175,3110101,"",1462004,1,1,0,273
1176,3110101,"",1050002,1,1,0,164
1177,3110101,"",1040062,1,1,0,80
1178,3110101,"",1060051,1,1,0,77
1179,3110101,"",1082035,1,1,0,308
1180,3110101,"",1072090,1,1,0,288
1181,3110101,"",1472014,1,1,0,52
1182,3110101,"",1082189,1,1,0,418
1183,3110101,"",2330001,1,1,0,466
1184,3110101,"",2044012,1,1,0,508
1185,3110101,"",4130002,1,1,0,5362
1186,3110102,"",4000095,1,1,0,404453
1187,3110102,"",4000021,1,1,0,47282
1188,3110102,"",4131002,1,1,0,6274
1189,3110102,"",2060000,10,25,0,39663
1190,3110102,"",2061000,10,25,0,35093
1191,3110102,"",4010001,1,1,0,17548
1192,3110102,"",4010005,1,1,0,15904
1193,3110102,"",4020002,1,1,0,19371
1194,3110102,"",4004000,1,1,0,490
1195,3110102,"",2000002,1,1,0,47756
1196,3110102,"",2000003,1,1,0,34337
1197,3110102,"",2044401,1,1,0,216
1198,3110102,"",1002173,1,1,0,40
1199,3110102,"",1002164,1,1,0,151
1200,3110102,"",1082051,1,1,0,81
1201,3110102,"",1072035,1,1,0,94
1202,3110102,"",1332009,1,1,0,379
1203,3110102,"",1040029,1,1,0,260
1204,3110102,"",1060020,1,1,0,130
1205,3110102,"",1082068,1,1,0,689
1206,3110102,"",1312006,1,1,0,53
1207,3110102,"",1322016,1,1,0,342
1208,3110102,"",1072294,1,1,0,565
1209,3110102,"",2044210,1,1,0,368
1210,3110102,"",4130003,1,1,0,5551
1211,3110102,"",4130004,1,1,0,7967
1212,3110102,"",4130011,1,1,0,7529
1213,3110300,"",2000003,1,1,0,43607
1214,3110300,"",2060000,10,25,0,37515
1215,3110300,"",2061000,10,25,0,23048
1216,3110300,"",2000002,1,1,0,33913
1217,3110300,"",4010005,1,1,0,17990
1218,3110300,"",4020000,1,1,0,19919
1219,3110300,"",4006000,1,1,0,43228
1220,3110300,"",2044701,1,1,0,706
1221,3110300,"",1332020,1,1,0,253
1222,3110300,"",1040000,1,1,0,330
1223,3110300,"",1060075,1,1,0,72
1224,3110300,"",1402010,1,1,0,273
1225,3110300,"",1032007,1,1,0,183
1226,3110300,"",1072078,1,1,0,94
1227,3110300,"",1082046,1,1,0,406
1228,3110300,"",1002156,1,1,0,129
1229,3110300,"",4010007,1,1,0,18027
1230,3110300,"",4000353,1,1,0,461001
1231,3110300,"",1072294,1,1,0,436
1232,3110300,"",2040530,1,1,0,541
1233,3110300,"",2044410,1,1,0,602
1234,3110300,"",2049100,1,1,0,71
1235,3110300,"",4130002,1,1,0,5200
1236,3110300,"",4130009,1,1,0,6375
1237,3110300,"",4130013,1,1,0,7743
1238,3110301,"",2000003,1,1,0,38825
1239,3110301,"",2060000,10,25,0,28503
1240,3110301,"",2061000,10,25,0,29563
1241,3110301,"",2000002,1,1,0,49968
1242,3110301,"",4010005,1,1,0,18625
1243,3110301,"",4020000,1,1,0,16431
1244,3110301,"",4006000,1,1,0,92502
1245,3110301,"",2044701,1,1,0,593
1246,3110301,"",1332020,1,1,0,145
1247,3110301,"",1040000,1,1,0,263
1248,3110301,"",1060075,1,1,0,145
1249,3110301,"",1402010,1,1,0,51
1250,3110301,"",1032007,1,1,0,95
1251,3110301,"",1072078,1,1,0,196
1252,3110301,"",1082046,1,1,0,174
1253,3110301,"",1002156,1,1,0,14
1254,3110301,"",4010007,1,1,0,17928
1255,3110301,"",4000352,1,1,0,408057
1256,3110301,"",1082189,1,1,0,47
1257,3110301,"",2040420,1,1,0,758
1258,3110301,"",4130001,1,1,0,7532
1259,3110301,"",4130006,1,1,0,6909
1260,3110302,"",2000002,1,1,0,34798
1261,3110302,"",2002005,1,1,0,34130
1262,3110302,"",2044502,1,1,0,253
1263,3110302,"",2000003,1,1,0,36133
1264,3110302,"",1322003,1,1,0,409
1265,3110302,"",2060000,10,25,0,22634
1266,3110302,"",4010005,1,1,0,15732
1267,3110302,"",4020006,1,1,0,19350
1268,3110302,"",2061000,10,25,0,28800
1269,3110302,"",1040021,1,1,0,458
1270,3110302,"",1060016,1,1,0,195
1271,3110302,"",1002180,1,1,0,155
1272,3110302,"",1002143,1,1,0,13
1273,3110302,"",1060052,1,1,0,555
1274,3110302,"",1040063,1,1,0,323
1275,3110302,"",1432003,1,1,0,133
1276,3110302,"",1051025,1,1,0,129
1277,3110302,"",1002025,1,1,0,91
1278,3110302,"",1040079,1,1,0,32
1279,3110302,"",1060069,1,1,0,124
1280,3110302,"",4000356,1,1,0,478876
1281,3110302,"",1072297,1,1,0,401
1282,3110302,"",2040324,1,1,0,333
1283,3110302,"",2044210,1,1,0,493
1284,3110302,"",4130010,1,1,0,5726
1285,3110302,"",4130015,1,1,0,6527
1286,3110303,"",2060000,10,25,0,24321
1287,3110303,"",2061000,10,25,0,33519
1288,3110303,"",4010001,1,1,0,17900
1289,3110303,"",4004003,1,1,0,593
1290,3110303,"",4020005,1,1,0,15375
1291,3110303,"",2000002,1,1,0,47007
1292,3110303,"",2000003,1,1,0,49958
1293,3110303,"",2040302,1,1,0,382
1294,3110303,"",1382018,1,1,0,609
1295,3110303,"",1472012,1,1,0,121
1296,3110303,"",1432003,1,1,0,25
1297,3110303,"",1462005,1,1,0,194
1298,3110303,"",1002183,1,1,0,169
1299,3110303,"",1002167,1,1,0,20
1300,3110303,"",1040086,1,1,0,313
1301,3110303,"",1060075,1,1,0,50
1302,3110303,"",1041076,1,1,0,167
1303,3110303,"",1061071,1,1,0,532
1304,3110303,"",1072000,1,1,0,219
1305,3110303,"",1032018,1,1,0,83
1306,3110303,"",1082082,1,1,0,459
1307,3110303,"",1082085,1,1,0,599
1308,3110303,"",1072129,1,1,0,613
1309,3110303,"",1082010,1,1,0,180
1310,3110303,"",4000356,1,1,0,483202
1311,3110303,"",1072297,1,1,0,382
1312,3110303,"",2330001,1,1,0,313
1313,3110303,"",2040417,1,1,0,269
1314,3110303,"",2044112,1,1,0,131
1315,3110303,"",2044310,1,1,0,199
1316,3110303,"",2044809,1,1,0,670
1317,3110303,"",4130001,1,1,0,7824
1318,3110303,"",4130002,1,1,0,6573
1319,3110303,"",4130016,1,1,0,5248
1320,3210100,"",4000021,1,1,0,58728
1321,3210100,"",2070001,1,1,0,200
1322,3210100,"",2000002,1,1,0,44029
1323,3210100,"",2000003,1,1,0,48283
1324,3210100,"",4000024,1,1,0,438545
