id,questid,"quest_state","reward_type",rewardid,quantity,master_level,"gender","job_tracks",job,prop,"flags"
466,10432,"end","item",4001334,-1,0,"both","",-1,0,""
467,10433,"start","item",4001333,1,0,"both","",-1,0,""
468,10433,"end","exp",3000,0,0,"both","",-1,0,""
469,10433,"end","item",4001326,1,0,"both","",-1,0,""
470,10433,"end","item",4001334,-1,0,"both","",-1,0,""
471,10434,"start","item",4001333,1,0,"both","",-1,0,""
472,10434,"end","exp",3000,0,0,"both","",-1,0,""
473,10434,"end","item",4001327,1,0,"both","",-1,0,""
474,10434,"end","item",4001334,-1,0,"both","",-1,0,""
475,10435,"start","item",4001333,1,0,"both","",-1,0,""
476,10435,"end","exp",3000,0,0,"both","",-1,0,""
477,10435,"end","item",4001328,1,0,"both","",-1,0,""
478,10435,"end","item",4001334,-1,0,"both","",-1,0,""
479,10436,"start","item",4001333,1,0,"both","",-1,0,""
480,10436,"end","exp",3000,0,0,"both","",-1,0,""
481,10436,"end","item",4001329,1,0,"both","",-1,0,""
482,10436,"end","item",4001334,-1,0,"both","",-1,0,""
483,10437,"start","item",4001333,1,0,"both","",-1,0,""
484,10437,"end","exp",3000,0,0,"both","",-1,0,""
485,10437,"end","item",4001330,1,0,"both","",-1,0,""
486,10437,"end","item",4001334,-1,0,"both","",-1,0,""
487,10438,"start","item",4001333,1,0,"both","",-1,0,""
488,10438,"end","exp",3000,0,0,"both","",-1,0,""
489,10438,"end","item",4001331,1,0,"both","",-1,0,""
490,10438,"end","item",4001334,-1,0,"both","",-1,0,""
491,10439,"start","item",4001333,1,0,"both","",-1,0,""
492,10439,"end","exp",3000,0,0,"both","",-1,0,""
493,10439,"end","item",4001332,1,0,"both","",-1,0,""
494,10439,"end","item",4001334,-1,0,"both","",-1,0,""
495,1044,"end","exp",250,0,0,"both","",-1,0,""
496,1044,"end","item",2010001,15,0,"both","",-1,0,""
497,1044,"end","item",2010004,15,0,"both","",-1,0,""
498,10440,"start","item",4001333,1,0,"both","",-1,0,""
499,10440,"end","exp",3000,0,0,"both","",-1,0,""
500,10440,"end","item",4001326,1,0,"both","",-1,0,""
501,10440,"end","item",4001334,-1,0,"both","",-1,0,""
502,10441,"start","item",4001333,1,0,"both","",-1,0,""
503,10441,"end","exp",3000,0,0,"both","",-1,0,""
504,10441,"end","item",4001327,1,0,"both","",-1,0,""
505,10441,"end","item",4001334,-1,0,"both","",-1,0,""
506,10442,"start","item",4001333,1,0,"both","",-1,0,""
507,10442,"end","exp",3000,0,0,"both","",-1,0,""
508,10442,"end","item",4001328,1,0,"both","",-1,0,""
509,10442,"end","item",4001334,-1,0,"both","",-1,0,""
510,10443,"start","item",4001333,1,0,"both","",-1,0,""
511,10443,"end","exp",3000,0,0,"both","",-1,0,""
512,10443,"end","item",4001329,1,0,"both","",-1,0,""
513,10443,"end","item",4001334,-1,0,"both","",-1,0,""
514,10444,"start","item",4001333,1,0,"both","",-1,0,""
515,10444,"end","exp",3000,0,0,"both","",-1,0,""
516,10444,"end","item",4001330,1,0,"both","",-1,0,""
517,10444,"end","item",4001334,-1,0,"both","",-1,0,""
518,10445,"start","item",4001333,1,0,"both","",-1,0,""
519,10445,"end","exp",3000,0,0,"both","",-1,0,""
520,10445,"end","item",4001326,1,0,"both","",-1,-1,""
521,10445,"end","item",4001327,1,0,"both","",-1,-1,""
522,10445,"end","item",4001328,1,0,"both","",-1,-1,""
523,10445,"end","item",4001329,1,0,"both","",-1,-1,""
524,10445,"end","item",4001330,1,0,"both","",-1,-1,""
525,10445,"end","item",4001331,1,0,"both","",-1,-1,""
526,10445,"end","item",4001332,1,0,"both","",-1,-1,""
527,10445,"end","item",4001334,-1,0,"both","",-1,0,""
528,1045,"end","exp",700,0,0,"both","",-1,0,""
529,1045,"end","item",4000001,-1,0,"both","",-1,0,""
530,10458,"start","item",2430007,1,0,"both","",-1,0,""
531,10459,"start","item",2430007,1,0,"both","",-1,0,""
532,1046,"end","exp",500,0,0,"both","",-1,0,""
533,1046,"end","item",2000014,100,0,"both","",-1,0,""
534,1046,"end","item",2000013,100,0,"both","",-1,0,""
535,1115,"end","item",4000001,-40,0,"both","",-1,0,""
536,1115,"end","item",4031683,1,0,"both","",-1,0,""
537,1116,"end","item",4003005,-20,0,"both","",-1,0,""
538,1116,"end","item",4031684,1,0,"both","",-1,0,""
539,1117,"end","item",4000018,-40,0,"both","",-1,0,""
540,1117,"end","item",4031685,1,0,"both","",-1,0,""
541,1118,"end","item",4000015,-40,0,"both","",-1,0,""
542,1118,"end","item",4031686,1,0,"both","",-1,0,""
543,1119,"end","item",4000070,-20,0,"both","",-1,0,""
544,1119,"end","item",4031687,1,0,"both","",-1,0,""
545,1120,"end","item",4000106,-20,0,"both","",-1,0,""
546,1120,"end","item",4031688,1,0,"both","",-1,0,""
547,1121,"end","item",4000167,-20,0,"both","",-1,0,""
548,1121,"end","item",4031689,1,0,"both","",-1,0,""
549,1122,"end","item",4000226,-10,0,"both","",-1,0,""
550,1122,"end","item",4031690,1,0,"both","",-1,0,""
551,1123,"end","item",4000278,-30,0,"both","",-1,0,""
552,1123,"end","item",4031691,1,0,"both","",-1,0,""
553,1124,"end","item",4000324,-40,0,"both","",-1,0,""
554,1124,"end","item",4031692,1,0,"both","",-1,0,""
555,2000,"end","exp",300,0,0,"both","",-1,0,""
556,2000,"end","item",1092000,1,0,"both","",-1,9,""
557,2000,"end","item",1092001,1,0,"both","",-1,1,""
558,2000,"end","item",4000003,-30,0,"both","",-1,0,""
559,2000,"end","item",4000018,-50,0,"both","",-1,0,""
560,20003,"end","exp",80,0,0,"both","",-1,0,""
561,20004,"end","exp",100,0,0,"both","",-1,0,""
562,20004,"end","item",2000020,15,0,"both","cygnus_beginner,cygnus_warrior,cygnus_magician,cygnus_bowman,cygnus_thief,cygnus_pirate",-1,0,""
563,20004,"end","item",2000021,15,0,"both","cygnus_beginner,cygnus_warrior,cygnus_magician,cygnus_bowman,cygnus_thief,cygnus_pirate",-1,0,""
564,20005,"end","exp",250,0,0,"both","",-1,0,""
565,20006,"end","exp",500,0,0,"both","",-1,0,""
566,20006,"end","item",2000020,25,0,"both","cygnus_beginner,cygnus_warrior,cygnus_magician,cygnus_bowman,cygnus_thief,cygnus_pirate",-1,0,""
567,20006,"end","item",2000021,25,0,"both","cygnus_beginner,cygnus_warrior,cygnus_magician,cygnus_bowman,cygnus_thief,cygnus_pirate",-1,0,""
568,20007,"end","exp",750,0,0,"both","",-1,0,""
569,2001,"end","exp",20000,0,0,"both","",-1,0,""
570,2001,"end","mesos",15000,0,0,"both","",-1,0,""
571,2001,"end","fame",2,0,0,"both","",-1,0,""
572,2001,"end","item",4000022,-100,0,"both","",-1,0,""
573,2001,"end","item",4003000,-30,0,"both","",-1,0,""
574,2001,"end","item",4003001,-30,0,"both","",-1,0,""
575,2001,"end","item",4001004,-1,0,"both","",-1,0,""
576,2001,"end","item",2044002,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,-1,""
577,2001,"end","item",2043002,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,-1,""
578,2001,"end","item",2043102,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,-1,""
579,2001,"end","item",2043202,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,-1,""
580,2001,"end","item",2044102,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,-1,""
581,2001,"end","item",2044202,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,-1,""
582,2001,"end","item",2044302,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,-1,""
583,2001,"end","item",2044402,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,-1,""
584,2001,"end","item",2043702,1,0,"both","magician,cygnus_magician,episode2_magician",-1,-1,""
585,2001,"end","item",2043802,1,0,"both","magician,cygnus_magician,episode2_magician",-1,-1,""
586,2001,"end","item",2044502,1,0,"both","bowman,cygnus_bowman",-1,-1,""
587,2001,"end","item",2044602,1,0,"both","bowman,cygnus_bowman",-1,-1,""
588,2001,"end","item",2043302,1,0,"both","thief,cygnus_thief",-1,-1,""
589,2001,"end","item",2044702,1,0,"both","thief,cygnus_thief",-1,-1,""
590,2001,"end","item",2044802,1,0,"both","pirate,cygnus_pirate",-1,-1,""
591,2001,"end","item",2044902,1,0,"both","pirate,cygnus_pirate",-1,-1,""
592,20014,"start","item",4032269,1,0,"both","",-1,0,""
593,20014,"end","exp",140,0,0,"both","",-1,0,""
594,20014,"end","item",4032269,-1,0,"both","",-1,0,""
595,20017,"end","exp",430,0,0,"both","",-1,0,""
596,20017,"end","item",2000020,10,0,"both","",-1,0,""
597,20017,"end","item",2000021,10,0,"both","",-1,0,""
598,20018,"end","exp",520,0,0,"both","",-1,0,""
599,20018,"end","item",2000020,15,0,"both","",-1,0,""
600,20018,"end","item",2000021,15,0,"both","",-1,0,""
601,20019,"end","exp",1200,0,0,"both","",-1,0,""
602,20019,"end","item",2000020,20,0,"both","",-1,0,""
603,20019,"end","item",2000021,20,0,"both","",-1,0,""
604,2005,"end","item",4000008,-40,0,"both","",-1,0,""
605,2006,"start","item",4031005,1,0,"both","",-1,0,""
606,2006,"end","item",4031005,-1,0,"both","",-1,0,""
607,2006,"end","item",4000004,-50,0,"both","",-1,0,""
608,2006,"end","item",4000005,-50,0,"both","",-1,0,""
609,2006,"end","item",4000006,-20,0,"both","",-1,0,""
610,2007,"start","item",4031004,1,0,"both","",-1,0,""
611,2007,"end","item",4031004,-1,0,"both","",-1,0,""
612,2008,"start","item",4031006,1,0,"both","",-1,0,""
613,2008,"end","exp",2000,0,0,"both","",-1,0,""
614,2008,"end","mesos",5000,0,0,"both","",-1,0,""
615,2008,"end","item",4031006,-1,0,"both","",-1,0,""
616,2008,"end","item",1002026,1,0,"both","",-1,0,""
617,2009,"end","exp",3000,0,0,"both","",-1,0,""
618,2009,"end","item",2040000,1,0,"both","",-1,1,""
619,2009,"end","item",2040001,1,0,"both","",-1,1,""
620,2009,"end","item",2040002,1,0,"both","",-1,1,""
621,2009,"end","item",4000012,-40,0,"both","",-1,0,""
622,2009,"end","item",4000009,-40,0,"both","",-1,0,""
623,2010,"end","exp",3500,0,0,"both","",-1,0,""
624,2010,"end","item",2044501,1,0,"both","",-1,1,""
625,2010,"end","item",2044601,1,0,"both","",-1,1,""
626,2010,"end","item",2043001,1,0,"both","",-1,1,""
627,2010,"end","item",2043101,1,0,"both","",-1,1,""
628,2010,"end","item",2043201,1,0,"both","",-1,1,""
629,2010,"end","item",2043301,1,0,"both","",-1,1,""
630,2010,"end","item",2044001,1,0,"both","",-1,1,""
631,2010,"end","item",2044101,1,0,"both","",-1,1,""
632,2010,"end","item",2044201,1,0,"both","",-1,1,""
633,2010,"end","item",2044301,1,0,"both","",-1,1,""
634,2010,"end","item",2044401,1,0,"both","",-1,1,""
635,2010,"end","item",2043701,1,0,"both","",-1,1,""
636,2010,"end","item",2043801,1,0,"both","",-1,1,""
637,2010,"end","item",2044701,1,0,"both","",-1,1,""
638,2010,"end","item",2044801,1,0,"both","",-1,1,""
639,2010,"end","item",2044901,1,0,"both","",-1,1,""
640,2010,"end","item",4000020,-80,0,"both","",-1,0,""
641,2010,"end","item",4000015,-100,0,"both","",-1,0,""
642,2011,"end","exp",6500,0,0,"both","",-1,0,""
643,2011,"end","item",2022000,-1,0,"both","",-1,0,""
644,2011,"end","item",4000036,-30,0,"both","",-1,0,""
645,2011,"end","item",4000041,-20,0,"both","",-1,0,""
646,2011,"end","item",2000004,10,0,"both","",-1,0,""
647,2012,"end","exp",6800,0,0,"both","",-1,0,""
648,2012,"end","item",4000040,-1,0,"both","",-1,0,""
649,2012,"end","item",2012000,-3,0,"both","",-1,0,""
650,2012,"end","item",4000036,-100,0,"both","",-1,0,""
651,2012,"end","item",4000041,-30,0,"both","",-1,0,""
652,2012,"end","item",2000005,15,0,"both","",-1,0,""
653,2013,"end","exp",7100,0,0,"both","",-1,0,""
654,2013,"end","item",4011007,-1,0,"both","",-1,0,""
655,2013,"end","item",4000030,-20,0,"both","",-1,0,""
656,2013,"end","item",2012002,-10,0,"both","",-1,0,""
657,2013,"end","item",2040804,1,0,"both","",-1,1,""
658,2013,"end","item",2040805,1,0,"both","",-1,1,""
659,2015,"end","exp",1600,0,0,"both","",-1,0,""
660,2015,"end","item",4000007,-30,0,"both","",-1,0,""
661,2015,"end","item",4000002,-60,0,"both","",-1,0,""
662,2016,"start","item",4031007,1,0,"both","",-1,0,""
663,2016,"end","exp",5000,0,0,"both","",-1,0,""
664,2016,"end","item",4031007,-1,0,"both","",-1,0,""
665,2016,"end","item",1032004,1,0,"both","",-1,1,""
666,2016,"end","item",1032005,1,0,"both","",-1,1,""
667,2016,"end","item",1032006,1,0,"both","",-1,1,""
668,2016,"end","item",1032007,1,0,"both","",-1,1,""
669,2017,"end","exp",4000,0,0,"both","",-1,0,""
670,2017,"end","item",4001000,-1,0,"both","",-1,0,""
671,2017,"end","item",4003002,1,0,"both","",-1,1,""
672,2017,"end","item",4003003,1,0,"both","",-1,1,""
673,2018,"end","exp",1500,0,0,"both","",-1,0,""
674,2018,"end","item",4000034,-100,0,"both","",-1,0,""
675,2018,"end","item",4000042,-10,0,"both","",-1,0,""
676,2018,"end","item",2020000,-1,0,"both","",-1,0,""
677,2018,"end","item",4021000,1,0,"both","",-1,1,""
678,2018,"end","item",4021001,1,0,"both","",-1,1,""
679,2018,"end","item",4021002,1,0,"both","",-1,1,""
680,2018,"end","item",4021003,1,0,"both","",-1,1,""
681,2018,"end","item",4021004,1,0,"both","",-1,1,""
682,2018,"end","item",4021005,1,0,"both","",-1,1,""
683,2018,"end","item",4021006,1,0,"both","",-1,1,""
684,2018,"end","item",4021007,1,0,"both","",-1,1,""
685,2020,"end","exp",8800,0,0,"both","",-1,0,""
686,2020,"end","item",4031014,-1,0,"both","",-1,0,""
687,2020,"end","item",4031015,-1,0,"both","",-1,0,""
688,2020,"end","item",4000029,-50,0,"both","",-1,0,""
689,2021,"end","exp",5000,0,0,"both","",-1,0,""
690,2021,"end","item",4000013,-50,0,"both","",-1,0,""
691,2021,"end","item",4000017,-5,0,"both","",-1,0,""
692,2021,"end","item",4031014,1,0,"both","",-1,0,""
693,2022,"end","item",4021007,-1,0,"both","",-1,0,""
694,2022,"end","item",4031015,1,0,"both","",-1,0,""
695,2023,"start","item",4031016,1,0,"both","",-1,0,""
696,2023,"end","exp",5000,0,0,"both","",-1,0,""
697,2023,"end","mesos",10000,0,0,"both","",-1,0,""
698,2023,"end","item",4031016,-1,0,"both","",-1,0,""
699,2023,"end","item",1050018,1,0,"male","",-1,0,""
700,2023,"end","item",1051017,1,0,"female","",-1,0,""
701,2024,"end","exp",6000,0,0,"both","",-1,0,""
702,2024,"end","fame",1,0,0,"both","",-1,0,""
703,2024,"end","item",4000031,-100,0,"both","",-1,0,""
704,2024,"end","item",4010000,7,0,"both","",-1,1,""
705,2024,"end","item",4010001,7,0,"both","",-1,1,""
706,2024,"end","item",4010002,7,0,"both","",-1,1,""
707,2024,"end","item",4010003,7,0,"both","",-1,1,""
708,2024,"end","item",4010004,7,0,"both","",-1,1,""
709,2024,"end","item",4010005,7,0,"both","",-1,1,""
710,2025,"end","exp",10000,0,0,"both","",-1,0,""
711,2025,"end","fame",1,0,0,"both","",-1,0,""
712,2025,"end","item",4000031,-200,0,"both","",-1,0,""
713,2025,"end","item",4020000,10,0,"both","",-1,0,""
714,2025,"end","item",4020001,10,0,"both","",-1,1,""
715,2025,"end","item",4020002,10,0,"both","",-1,1,""
716,2025,"end","item",4020003,10,0,"both","",-1,1,""
717,2025,"end","item",4020004,10,0,"both","",-1,1,""
718,2025,"end","item",4020005,10,0,"both","",-1,1,""
719,2025,"end","item",4020006,10,0,"both","",-1,1,""
720,2026,"end","exp",15000,0,0,"both","",-1,0,""
721,2026,"end","fame",2,0,0,"both","",-1,0,""
722,2026,"end","item",4000031,-400,0,"both","",-1,0,""
723,2026,"end","item",4010006,5,0,"both","",-1,1,""
724,2026,"end","item",4020007,5,0,"both","",-1,1,""
725,2027,"end","exp",20000,0,0,"both","",-1,0,""
726,2027,"end","fame",2,0,0,"both","",-1,0,""
727,2027,"end","item",4000031,-600,0,"both","",-1,0,""
728,2027,"end","item",2040801,1,0,"both","",-1,1,""
729,2027,"end","item",2040802,1,0,"both","",-1,1,""
730,2028,"end","exp",30000,0,0,"both","",-1,0,""
731,2028,"end","fame",3,0,0,"both","",-1,0,""
732,2028,"end","item",4000031,-1000,0,"both","",-1,0,""
733,2028,"end","item",1002021,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,0,""
734,2028,"end","item",1002154,1,0,"both","beginner,magician,cygnus_beginner,cygnus_magician,episode2_magician",-1,0,""
735,2028,"end","item",1002170,1,0,"both","bowman,cygnus_bowman",-1,0,""
736,2028,"end","item",1002185,1,0,"both","thief,cygnus_thief",-1,0,""
737,2028,"end","item",1002628,1,0,"both","pirate,cygnus_pirate",-1,0,""
738,2029,"start","mesos",-1000,0,0,"both","",-1,0,""
739,2029,"end","exp",800,0,0,"both","",-1,0,""
740,2029,"end","item",4000012,-50,0,"both","",-1,0,""
741,2029,"end","item",4000037,-50,0,"both","",-1,0,""
742,2029,"end","item",2010004,50,0,"both","",-1,0,""
743,2030,"end","exp",900,0,0,"both","",-1,0,""
744,2030,"end","item",4003001,-5,0,"both","",-1,0,""
745,2030,"end","item",4003000,-5,0,"both","",-1,0,""
746,2030,"end","item",2020002,100,0,"both","",-1,0,""
747,20301,"end","item",4032101,-1,0,"both","",-1,0,""
748,20302,"end","item",4032102,-1,0,"both","",-1,0,""
749,20303,"end","item",4032103,-1,0,"both","",-1,0,""
750,20304,"end","item",4032104,-1,0,"both","",-1,0,""
751,20305,"end","item",4032105,-1,0,"both","",-1,0,""
752,20306,"end","item",4005004,-1,0,"both","",-1,0,""
753,20306,"end","item",4032179,1,0,"both","",-1,0,""
754,20307,"end","item",4005004,-1,0,"both","",-1,0,""
755,20307,"end","item",4032179,1,0,"both","",-1,0,""
756,20308,"end","item",4005004,-1,0,"both","",-1,0,""
757,20308,"end","item",4032179,1,0,"both","",-1,0,""
758,20309,"end","item",4005004,-1,0,"both","",-1,0,""
759,20309,"end","item",4032179,1,0,"both","",-1,0,""
760,2031,"end","exp",1000,0,0,"both","",-1,0,""
761,2031,"end","item",4000006,-100,0,"both","",-1,0,""
762,2031,"end","item",2022000,-1,0,"both","",-1,0,""
763,2031,"end","item",1082002,1,0,"both","beginner,cygnus_beginner,episode2_beginner",-1,0,""
764,2031,"end","item",1082004,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,0,""
765,2031,"end","item",1082020,1,0,"both","magician,cygnus_magician,episode2_magician",-1,0,""
766,2031,"end","item",1082013,1,0,"both","bowman,cygnus_bowman",-1,0,""
767,2031,"end","item",1082032,1,0,"both","thief,cygnus_thief",-1,0,""
768,2031,"end","item",1082183,1,0,"both","pirate,cygnus_pirate",-1,0,""
769,20310,"end","item",4005004,-1,0,"both","",-1,0,""
770,20310,"end","item",4032179,1,0,"both","",-1,0,""
771,2032,"end","exp",2000,0,0,"both","",-1,0,""
772,2032,"end","item",4000015,-100,0,"both","",-1,0,""
773,2032,"end","item",4000034,-50,0,"both","",-1,0,""
774,2032,"end","item",2000002,100,0,"both","",-1,0,""
775,2033,"end","exp",2100,0,0,"both","",-1,0,""
776,2033,"end","item",4003004,-50,0,"both","",-1,0,""
777,2033,"end","item",4000021,-20,0,"both","",-1,0,""
778,2033,"end","item",4011001,1,0,"both","",-1,0,""
779,2033,"end","item",4011000,1,0,"both","",-1,0,""
780,2034,"end","exp",2200,0,0,"both","",-1,0,""
781,2034,"end","item",1072018,1,0,"both","beginner,cygnus_beginner,episode2_beginner",-1,0,""
782,2034,"end","item",1072003,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,0,""
783,2034,"end","item",1072077,1,0,"both","magician,cygnus_magician,episode2_magician",-1,0,""
784,2034,"end","item",1072081,1,0,"both","bowman,cygnus_bowman",-1,0,""
785,2034,"end","item",1072035,1,0,"both","thief,cygnus_thief",-1,0,""
786,2034,"end","item",1072294,1,0,"both","pirate,cygnus_pirate",-1,0,""
787,2034,"end","item",4000007,-150,0,"both","",-1,0,""
788,2035,"end","exp",22000,0,0,"both","",-1,0,""
789,2035,"end","item",4031042,-1,0,"both","",-1,0,""
790,2035,"end","item",4011005,-10,0,"both","",-1,0,""
791,2035,"end","item",4000030,-50,0,"both","",-1,0,""
792,2035,"end","item",4003000,-40,0,"both","",-1,0,""
793,2035,"end","item",4000046,-3,0,"both","",-1,0,""
794,2035,"end","item",1002100,1,0,"both","",-1,0,""
795,2036,"end","exp",6000,0,0,"both","",-1,0,""
796,2036,"end","item",4000001,-50,0,"both","",-1,0,""
797,2036,"end","item",4000005,-50,0,"both","",-1,0,""
798,2036,"end","item",4000004,-50,0,"both","",-1,0,""
799,2036,"end","item",4000016,-50,0,"both","",-1,0,""
800,2037,"end","exp",8000,0,0,"both","",-1,0,""
801,2037,"end","item",4000006,-50,0,"both","",-1,0,""
802,2037,"end","item",4000013,-50,0,"both","",-1,0,""
803,2037,"end","item",4000020,-50,0,"both","",-1,0,""
804,2037,"end","item",4000008,-50,0,"both","",-1,0,""
805,2038,"end","exp",10000,0,0,"both","",-1,0,""
806,2038,"end","item",4000014,-50,0,"both","",-1,0,""
807,2038,"end","item",4000022,-50,0,"both","",-1,0,""
808,2038,"end","item",4000033,-50,0,"both","",-1,0,""
809,2038,"end","item",4000029,-50,0,"both","",-1,0,""
810,2039,"end","exp",15000,0,0,"both","",-1,0,""
811,2039,"end","item",4000036,-50,0,"both","",-1,0,""
812,2039,"end","item",4000025,-50,0,"both","",-1,0,""
813,2039,"end","item",4000027,-50,0,"both","",-1,0,""
814,2039,"end","item",4000028,-50,0,"both","",-1,0,""
815,2039,"end","item",4021007,-1,0,"both","",-1,0,""
816,2039,"end","item",1072136,1,0,"both","",-1,1,""
