"object_type",objectid,"label"
"map",280010120,"Adobis's Mission I - Area 12-1"
"map",280010130,"Adobis's Mission I - Area 13-1"
"map",280010140,"Adobis's Mission I - Area 14-1"
"map",280010150,"Adobis's Mission I - Area 15-1"
"map",280011000,"Adobis's Mission I - Area 16 <A Dead Mine Somewhere>"
"map",280011001,"Adobis's Mission I - Area 16-1"
"map",280011002,"Adobis's Mission I - Area 16-2"
"map",280011003,"Adobis's Mission I - Area 16-3"
"map",280011004,"Adobis's Mission I - Area 16-4"
"map",280011005,"Adobis's Mission I - Area 16-5"
"map",280011006,"Adobis's Mission I - Area 16-6"
"map",280010020,"Adobis's Mission I - Area 2-1"
"map",280010030,"Adobis's Mission I - Area 3-1"
"map",280010031,"Adobis's Mission I - Area 3-2"
"map",280010040,"Adobis's Mission I - Area 4-1"
"map",280010041,"Adobis's Mission I - Area 4-2"
"map",280010050,"Adobis's Mission I - Area 5-1"
"map",280010060,"Adobis's Mission I - Area 6-1"
"map",280010070,"Adobis's Mission I - Area 7-1"
"map",280010071,"Adobis's Mission I - Area 7-2"
"map",280010080,"Adobis's Mission I - Area 8-1"
"map",280010081,"Adobis's Mission I - Area 8-2"
"map",280010090,"Adobis's Mission I - Area 9-1"
"map",280010091,"Adobis's Mission I - Area 9-2"
"map",280020000,"Adobis's Mission I - Breath of Lava <Level 1>"
"map",280020001,"Adobis's Mission I - Breath of Lava <Level 2>"
"map",280090000,"Adobis's Mission I - The Room of Tragedy"
"map",280010000,"Adobis's Mission I - Unknown Dead Mine"
"npc",9201106,"Adonis"
"item",2022441,"Adonis Cauldron"
"npc",9270028,"Adrian"
"item",4250402,"Advanced Amethyst"
"item",4250502,"Advanced AquaMarine"
"item",4251302,"Advanced Black Crystal"
"skill",1220010,"Advanced Charge"
"skill",11110005,"Advanced combo"
"skill",1120003,"Advanced Combo Attack"
"item",4251402,"Advanced Dark Crystal"
"item",4251102,"Advanced DEX Crystal"
"item",4250002,"Advanced Diamond"
"item",4250702,"Advanced Emerald"
"item",4250202,"Advanced Garnet"
"mob",9300292,"Advanced Griffey"
"quest",29908,"Advanced Knight"
"item",1142068,"Advanced Knight Medal"
"mob",9300293,"Advanced Leviathan"
"item",4251002,"Advanced LUK Crystal"
"mob",9300291,"Advanced Manon"
"item",4260006,"Advanced Monster Crystal 1"
"item",4260007,"Advanced Monster Crystal 2"
"item",4260008,"Advanced Monster Crystal 3"
"item",4250302,"Advanced Opal"
"mob",9300294,"Advanced Pianus"
"item",4250802,"Advanced Power Crystal"
"item",4250102,"Advanced Sapphire"
"item",4251202,"Advanced Secret Crystal"
"item",4250602,"Advanced Topaz"
"quest",28163,"Advanced Training-1"
"quest",28164,"Advanced Training-2"
"item",4250902,"Advanced Wisdom Crystal"
"skill",5221003,"Aerial Strike"
"item",1102156,"Aerial Wave Cape"
"npc",1205000,"Afrien"
"mob",8120102,"Afterlord"
"item",4000552,"Afterlord Chained Tire"
"npc",2012000,"Agatha"
"npc",9000064,"Agent  S"
"item",3994122,"Agent C"
"npc",9000033,"Agent C"
"npc",9000062,"Agent C"
"quest",10007,"Agent C's Intelligence Activity"
"item",1032055,"Agent C's Old Receiver"
"item",1032056,"Agent C's Old Receiver"
"item",1032057,"Agent C's Old Receiver"
"item",1032058,"Agent C's Titanium Receiver"
"item",1102174,"Agent Cape"
"item",3994123,"Agent E"
"npc",9000036,"Agent E"
"npc",9000063,"Agent E"
"item",2049104,"Agent Equipment Scroll 100%"
"npc",9201075,"Agent Falcon"
"npc",9000038,"Agent Kitty"
"item",3994121,"Agent M"
"npc",2050012,"Agent M"
"npc",9000061,"Agent M"
"npc",9000037,"Agent Meow"
"item",1002797,"Agent N's Disposable Receiver"
"item",1002800,"Agent N's Receiver"
"item",3994125,"Agent O"
"npc",9000034,"Agent O"
"npc",9000065,"Agent O"
"item",2022332,"Agent O's Encouragement"
"item",2022333,"Agent O's Encouragement"
"item",1082245,"Agent O's Leather Gloves"
"item",1082244,"Agent O's Nylon Gloves"
"npc",9000035,"Agent P"
"item",2430012,"Agent Removal"
"item",3994124,"Agent S"
"item",2430011,"Agent Summon"
"npc",9000032,"Agent W"
"npc",9000039,"Agent W"
"item",3994089,"Agent W's Memory Chip"
"quest",10005,"Agent W's Watermelon Investigation"
"skill",20001002,"Agile Body"
"npc",2100000,"Ahmad"
"npc",2012016,"Aileen"
"item",2022040,"Air Bubble"
"npc",9270034,"Airu"
"item",1452054,"Akha"
"item",1452056,"Akhamagna"
"item",1452055,"Akhasuma"
"item",1802022,"Aladin Vest"
"quest",3317,"Alcadno and the Missing Alchemist - Dr. De Lang's Friend"
"quest",3316,"Alcadno and the Missing Alchemist - Han the Broker's Info"
"quest",3315,"Alcadno and the Missing Alchemist - Maed's Experiment"
"quest",3362,"Alcadno and the Ostracized Research"
"item",4001160,"Alcadno Marble"
"map",261020100,"Alcadno Research Institute - Lab - Area A-1"
"map",261020700,"Alcadno Research Institute - Lab - Area A-3"
"map",261020200,"Alcadno Research Institute - Lab - Area B-1"
"map",261020600,"Alcadno Research Institute - Lab - Area B-3"
"map",261020300,"Alcadno Research Institute - Lab - Area C-1"
"map",261020400,"Alcadno Research Institute - Lab - Area C-2"
"map",261020500,"Alcadno Research Institute - Lab - Area C-3"
"map",261020000,"Alcadno Research Institute - Lab - Center Gate"
"item",1102136,"Alcadno's Cape"
"item",1102140,"Alcadno's Cape"
"item",4001134,"Alcadno's Experiment Files"
"npc",2111010,"Alcando's Cabinet."
"npc",2020005,"Alcaster"
"quest",3035,"Alcaster and the Dark Crystal"
"quest",9996,"Alcaster's Advice"
"item",4032093,"Alcaster's Reply"
"quest",28003,"Alcaster's Reply"
"skill",4110000,"Alchemist"
"skill",14110003,"Alchemist"
"item",1052210,"Alchemist Overall"
"item",1072404,"Alchemist Shoes"
"npc",2100009,"Aldin"
"npc",9201134,"Aldol"
"npc",9270047,"Aldol"
"npc",1052000,"Alex"
"npc",9201089,"Alex"
"quest",2014,"Alex the Runaway Kid - Alex's Request"
"quest",2016,"Alex the Runaway Kid - Mother's Gold Watch"
"quest",2015,"Alex the Runaway Kid - Talking to Stan"
"npc",2012020,"Alfonse Green"
"npc",2030011,"Ali"
"npc",9270065,"Ali"
"npc",2050002,"Alien Gray"
"item",2210034,"Alien Gray Transformation"
"item",2100017,"Alien Sack"
"mob",9300012,"Alishar"
"mob",9300192,"Alishar"
"mob",9500172,"Alishar"
"mob",9500330,"Alishar"
"mob",9500343,"Alishar"
"item",2388004,"Alishar Card"
"item",1142041,"Alishar Vanquisher Medal"
"item",2050004,"All Cure Potion"
"item",2022178,"All-Cure Potion"
"item",4031098,"All-purpose Clock Spring"
"item",1062051,"All-Star Blue Jeans"
"quest",3380,"Allegro, the Master of the Rings"
"item",1012055,"Allergic Reaction"
"item",4031164,"Alligator Skin Pouch"
"item",1702208,"Alligator Tube"
"item",4031529,"Allowance"
"item",4031864,"Allowance"
"quest",3041,"Alpha Platoon's Network of Communication - A Request from Corporal Easy"
"quest",3040,"Alpha Platoon's Network of Communication - A Request from Sergeant Bravo"
"quest",3039,"Alpha Platoon's Network of Communication - A Request from Staff Sergeant Charlie"
"quest",3002,"Alpha Platoon's Network of Communication - Missing Corporal Easy"
"quest",3001,"Alpha Platoon's Network of Communication - Missing Sergeant Bravo"
"quest",3000,"Alpha Platoon's Network of Communication - Missing Staff Sergeant Charlie"
"quest",3003,"Alpha Platoon's Network of Communication - Returning to Master Sergeant Fox"
"item",3994017,"Alphabet A"
"item",3994018,"Alphabet E"
"item",1022065,"Alphabet Glasses"
"item",3994019,"Alphabet H"
"item",3994020,"Alphabet N"
"item",3994021,"Alphabet P"
"item",3994022,"Alphabet R"
"item",3994000,"Alphabet Soup Pasta \"A\""
"item",3994001,"Alphabet Soup Pasta \"E\""
"item",3994002,"Alphabet Soup Pasta \"I\""
"item",3994003,"Alphabet Soup Pasta \"L\""
"item",3994004,"Alphabet Soup Pasta \"N\""
"item",3994005,"Alphabet Soup Pasta \"O\""
"item",3994006,"Alphabet Soup Pasta \"P\""
"item",3994007,"Alphabet Soup Pasta \"R\""
"item",3994008,"Alphabet Soup Pasta \"T\""
"item",3994009,"Alphabet Soup Pasta \"X\""
"item",3994010,"Alphabet Soup Pasta \"Y\""
"item",3994011,"Alphabet Soup Pasta \"Z\""
"item",3994023,"Alphabet W"
"item",3994024,"Alphabet Y"
"item",1032060,"Altair Earrings"
"item",1032071,"Altair Earrings"
"map",300000010,"Altaire Camp - Camp Conference Room"
"map",300000100,"Altaire Camp - Small Forest"
"map",300000001,"Altaire Camp - Tent House 1"
"map",300000002,"Altaire Camp - Tent House 2"
"item",4001198,"Altaire Fragment"
"item",4031445,"Altar Piece"
"item",1402010,"Aluminum Baseball Bat"
"item",1402029,"Aluminum Bat"
"npc",9270027,"Alwyn"
"item",4032302,"Amazing Watercolor Paint  "
"mob",9400610,"Amdusias"
"mob",9400623,"Amdusias"
"item",1082259,"Amdusias Gloves"
"item",1003034,"Amdusias Hat"
"item",1072422,"Amdusias Shoes"
"item",2101210,"Amdusias Summoning Sack"
"item",4032492,"Amdusias' Emblem"
"npc",9201004,"Ames the Wise"
"npc",9201049,"Ames the Wise"
"item",4021001,"Amethyst"
"item",1032003,"Amethyst Earrings"
"item",4020001,"Amethyst Ore"
"npc",2030010,"Amon"
"map",680000000,"Amoria - Amoria"
"map",680000002,"Amoria - Amoria Hair Salon"
"map",680000003,"Amoria - Amoria Plastic Surgery "
"map",680000001,"Amoria - Amoria Wedding Shop"
"map",680000300,"Amoria - Cherished Visage Photos"
"map",680000004,"Amoria - Meet the Parents"
"map",680000210,"Amoria - Saint Maple Altar"
"map",680000200,"Amoria - Saint Maple Lounge"
"map",680000401,"Amoria - The Love Pinata"
"map",680000400,"Amoria - Untamed Hearts Hunting Ground"
"map",680000500,"Amoria - Wedding Exit map"
"map",680000110,"Amoria - White Wedding Altar"
"map",680000100,"Amoria - White Wedding Lounge"
"quest",8860,"Amoria : Beauty or Beast!"
"quest",8862,"Amoria : Marriage"
"quest",8866,"Amoria : Red Dahlia -  Thief"
"quest",8865,"Amoria : Red Dahlia - Bowman"
"quest",8864,"Amoria : Red Dahlia - Magician"
"quest",28102,"Amoria : Red Dahlia - Pirate"
"quest",8863,"Amoria : Red Dahlia - Warrior"
"quest",8848,"Amoria : The Sakura Garden - Amoria : The Sakura Garden 1"
"quest",8849,"Amoria : The Sakura Garden - Amoria : The Sakura Garden 2 - Finishing Touches"
"item",5152025,"Amoria Cosmetic Lens Coupon (REG)"
"item",5152026,"Amoria Cosmetic Lens Coupon (VIP)"
"item",5152021,"Amoria Face Coupon (REG)"
"item",5152022,"Amoria Face Coupon (VIP)"
"item",5151016,"Amoria Hair Color Coupon (REG) "
"item",5151017,"Amoria Hair Color Coupon (VIP)"
"item",5420000,"Amoria Hair Membership Coupon"
"item",5150019,"Amoria Hairstyle Coupon (EXP)"
"item",5150020,"Amoria Hairstyle Coupon (VIP)"
"item",4031409,"Amoria Heart Key"
"npc",9270000,"Amoria Maple TV"
"item",2101043,"Amoria Penalty Monster Sack1"
"item",2101044,"Amoria Penalty Monster Sack2"
"item",2101045,"Amoria Penalty Monster Sack3"
"item",2101046,"Amoria Penalty Monster Sack4"
"item",2101047,"Amoria Penalty Monster Sack5"
"item",2101048,"Amoria Penalty Monster Sack6"
"item",2101049,"Amoria Penalty Monster Sack7"
"item",2101057,"Amoria Penalty Monster Sack8"
"item",2101058,"Amoria Penalty Monster Sack8"
"item",1112903,"Amorian Aura Ring"
"item",3012005,"Amorian Loveseat"
"item",1061143,"Amorian Pink Skirt"
"item",1062080,"Amorian Pink Skirt"
"item",3010011,"Amorian Relaxer"
"item",2022180,"Amorian Rice Cookie"
"npc",9201043,"Amos the Strong"
"npc",9201044,"Amos the Strong"
"npc",9201045,"Amos the Strong"
"npc",9201046,"Amos the Strong"
"npc",9201048,"Amos the Strong"
"item",1102099,"Amos' Royal Cape"
"item",1102100,"Amos' Spirit Cape"
"quest",6800,"An Arrangement from the Goddess."
"quest",9414,"An Immovable Sword"
"quest",3309,"An Incident, and the Missing Alchemist"
"quest",21706,"An Information Dealer's Work"
"item",4001310,"An Old Shoe"
"quest",10318,"An Old Shoe"
"quest",8051,"An Unknown Love"
"item",4001258,"Ancestral Bow"
"item",4031898,"Ancient Armor"
"quest",4927,"Ancient Artifacts"
"quest",8213,"Ancient Artifacts"
"item",4031920,"Ancient Boots"
"item",4031918,"Ancient Faceguard"
"item",4031919,"Ancient Gi"
"item",4031899,"Ancient Greaves"
"item",4031897,"Ancient Helm"
"item",2280011,"Ancient Ice Powder"
"quest",6263,"Ancient Ice Stone -  The Ultimate Icepick"
"quest",6261,"Ancient Ice Stone - A Mysterious Sentence"
"quest",6260,"Ancient Ice Stone - The Book of Ice"
"quest",6262,"Ancient Ice Stone - The Snow Mountain's Ice Stone"
"npc",2030014,"Ancient Icy Stone"
"item",1702055,"Ancient Korean Bow"
"item",4001311,"Ancient Relic"
"item",4001005,"Ancient Scroll"
"mob",9400609,"Andras"
"item",1082256,"Andras Gloves"
"item",1003031,"Andras Hat"
"item",1072419,"Andras Shoes"
"item",2101208,"Andras Summoning Sack"
"item",4032491,"Andras' Emblem"
"npc",1052101,"Andre"
"item",1452052,"Andromeda Bow"
"npc",2082004,"Andy"
"npc",9201086,"Andy"
"item",4032511,"Andy's Pocket Watch"
"item",4000228,"Anesthetic Powder"
"item",2012005,"Angel Apple"
"item",1002367,"Angel Halo"
"item",1002575,"Angel Headband"
"item",2012006,"Angel Lemon"
"skill",2321007,"Angel Ray"
"item",1302120,"Angel Sword"
"item",1702004,"Angel Wand"
"item",1372015,"Angel Wings"
"item",1372021,"Angel Wings"
"item",1372025,"Angel Wings"
"item",1372030,"Angel Wings"
"item",1002333,"Angel's Halo"
"item",1332022,"Angelic Betrayal"
"item",2002030,"Angelic Steps"
"npc",9201036,"Angelique"
"npc",9270032,"Angie"
"quest",4507,"Angie's Beloved Costume - Angie's Beloved Costume 1"
"quest",4508,"Angie's Beloved Costume - Angie's Beloved Costume 2"
"quest",4509,"Angie's Beloved Costume - Angie's Beloved Costume 3"
"item",1002495,"Angora Hat"
"item",1041134,"Angora Mustang"
"mob",9300140,"Angry Frankenroid"
"mob",9300152,"Angry Frankenroid"
"mob",9400743,"Angry Guard Dog"
"mob",9300105,"Angry Lord Pirate"
"mob",9500175,"Angry Lord Pirate"
"item",1012078,"Angry Mask"
"item",1012110,"Angry Mask"
"mob",9420548,"Angry Scarlion Boss"
"mob",9500318,"Angry Snowman"
"item",1302094,"Angry Stirge"
"mob",9400603,"Angry Strawberry Cake"
"mob",9410002,"Angry Stray Dog"
"mob",9420543,"Angry Targa"
"item",4031146,"Animal Fossil"
"npc",1012110,"Anne"
"item",4031426,"Anne's Letter"
"quest",8802,"Anniversary : Birthday Present (Blue)"
"quest",8800,"Anniversary : Birthday Present (Red)"
"quest",8801,"Anniversary : Cody's Quest"
"mob",9400570,"Anniversary Cake"
"mob",2230131,"Annoyed Zombie Mushroom"
"item",2381083,"Annoyed Zombie Mushroom Card"
"item",4032321,"Annoyed Zombie Mushroom Doll"
"npc",1092017,"Anonymous Merchant"
"item",4031704,"Anonymous Research Report"
"quest",20612,"Another New Skill for Blaze Wizards"
"quest",20611,"Another New Skill for Dawn Warriors"
"quest",20614,"Another New Skill for Night Walker"
"quest",20615,"Another New Skill for Thunder Breakers"
"quest",20613,"Another New Skill for Wind Archers"
"item",1002675,"Antellion Miter"
"item",4031823,"Antellion Miter Forging Manual"
"item",4031757,"Antellion Relic"
"item",2050000,"Antidote"
"item",4031789,"Antidote Marble"
"item",4001346,"Antique"
"quest",28225,"Antique Search - Antique Search"
"quest",28226,"Antique Search - Back to Hill"
"quest",28224,"Antique Search - Delivering the Antique"
"quest",28227,"Antique Search - The Cost of Delivery"
"mob",9700008,"Anubis"
"mob",9700013,"Anubis"
"mob",9700018,"Anubis"
"mob",9700028,"Anubis"
"item",5050000,"AP Reset"
"npc",9250001,"Apaporn"
"item",2010000,"Apple"
"item",1012096,"Apple Bubble Gum"
"item",1002748,"Apple-Green Hood"
"item",1042128,"Apple-Green Sweater"
"item",4213001,"Approval for officiation"
"npc",2040041,"Aqua Balloon"
"item",1082071,"Aqua Brace"
"item",1002216,"Aqua Golden Circlet"
"item",1042132,"Aqua Green Star"
"item",1062098,"Aqua Jeans"
"item",1041097,"Aqua Platina"
"item",1061096,"Aqua Platina Pants"
"map",230040301,"Aqua Road - A Small Cave"
"map",230040401,"Aqua Road - A Small Wrecked Ship"
"map",230020300,"Aqua Road - Big Fish Valley"
"map",230030000,"Aqua Road - Blue Seaweed Road"
"map",230040001,"Aqua Road - Carta's Cave"
"map",230010100,"Aqua Road - Crystal Gorge"
"map",230040200,"Aqua Road - Dangerous Sea Gorge I"
"map",230040300,"Aqua Road - Dangerous Sea Gorge II"
"map",230040000,"Aqua Road - Deep Sea Gorge I"
"map",230040100,"Aqua Road - Deep Sea Gorge II"
"map",230020000,"Aqua Road - Forked Road : East Sea"
"map",230010400,"Aqua Road - Forked Road : West Sea"
"map",230030100,"Aqua Road - Mushroom Coral Hill"
"map",230010000,"Aqua Road - Ocean I.C"
"map",230010200,"Aqua Road - Red Coral Forest"
"map",230020200,"Aqua Road - Sand Castle Playground"
"map",230010201,"Aqua Road - Snowy Whale's Island"
"map",230030101,"Aqua Road - Tae Gong's Ferry"
"map",230040420,"Aqua Road - The Cave of Pianus"
"map",230040410,"Aqua Road - The Dangerous Cave"
"map",230040400,"Aqua Road - The Grave of a Wrecked Ship"
"map",230020100,"Aqua Road - The Seaweed Tower"
"map",230030200,"Aqua Road - The Sharp Unknown"
"map",230010300,"Aqua Road - Turban Shell Hill"
"map",230020201,"Aqua Road - Two Palm Trees"
"item",1042102,"Aqua Road T"
"item",1702184,"Aqua Seraphim"
"item",1442013,"Aqua Snowboard"
"item",1020000,"Aqua Toy Shades"
"item",4021002,"AquaMarine"
"item",4020002,"AquaMarine Ore"
"item",4001149,"Aquarium"
"map",230000000,"Aquarium - Aquarium"
"map",230000002,"Aquarium - Department Store"
"map",230000001,"Aquarium - The Center Hall"
"map",230000003,"Aquarium - Zoo"
"item",1142021,"Aquarium Donor Medal"
"item",4031625,"Aquarium Invitation"
"npc",9250023,"Aquarium Maple TV"
"item",4031310,"Aquaroad Photo Album"
"npc",9000055,"Aramia "
"npc",9010014,"Aramia"
"item",4000515,"Aramia's Book"
"quest",29925,"Aran and Memory"
"item",1052195,"Aran Armor"
"item",1052196,"Aran Armor"
"item",1102211,"Aran Cape"
"item",1072381,"Aran Combat Shoes"
"item",1002954,"Aran Helmet"
"quest",29926,"Aran in Agony"
"item",1142132,"Aran in Hope"
"item",1142130,"Aran in Memory"
"item",1142131,"Aran in Misery"
"item",3994126,"Aran Memory Fragments"
"item",3994127,"Aran Memory Fragments"
"item",3994128,"Aran Memory Fragments"
"item",3994129,"Aran Memory Fragments"
"item",3994130,"Aran Memory Fragments"
"item",3994131,"Aran Memory Fragments"
"item",3994132,"Aran Memory Fragments"
"item",3994133,"Aran Memory Fragments"
"item",3994134,"Aran Memory Fragments"
"item",3994135,"Aran Memory Fragments"
"item",3994136,"Aran Memory Fragments"
"item",3994137,"Aran Memory Fragments"
"quest",29927,"Aran of Hope"
"item",2022564,"Aran Paper Box"
"item",1442076,"Aran Polearm Maha"
"item",1142133,"Aran the Hero"
"quest",29928,"Aran the Hero"
"quest",10360,"Aran Welcome Celebration"
"map",108010702,"Aran's Past - Black Crow Region"
"map",108000700,"Aran's Past - Head Blacksmith's Shop"
"map",108000701,"Aran's Past - Head Blacksmith's Shop"
"map",108000702,"Aran's Past - Head Blacksmith's Shop"
"map",108000703,"Aran's Past - Head Blacksmith's Shop"
"map",108000704,"Aran's Past - Head Blacksmith's Shop"
"map",108000705,"Aran's Past - Head Blacksmith's Shop"
"map",108000706,"Aran's Past - Head Blacksmith's Shop"
"map",108000707,"Aran's Past - Head Blacksmith's Shop"
"map",108000708,"Aran's Past - Head Blacksmith's Shop"
"map",108000709,"Aran's Past - Head Blacksmith's Shop"
"map",108000710,"Aran's Past - Outside Blacksmith's Shop"
"map",108000711,"Aran's Past - Outside Blacksmith's Shop"
"map",108000712,"Aran's Past - Outside Blacksmith's Shop"
"map",108000713,"Aran's Past - Outside Blacksmith's Shop"
"map",108000714,"Aran's Past - Outside Blacksmith's Shop"
"map",108000715,"Aran's Past - Outside Blacksmith's Shop"
"map",108000716,"Aran's Past - Outside Blacksmith's Shop"
"map",108000717,"Aran's Past - Outside Blacksmith's Shop"
"map",108000718,"Aran's Past - Outside Blacksmith's Shop"
