itemid,"inventory",price,max_slot_quantity,max_possession_count,min_level,max_level,experience,money,state_change_item,level_for_maker,npc,"flags"
1002343,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002344,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002345,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002346,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002347,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002348,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002349,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002350,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002351,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002352,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002353,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002354,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002355,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002356,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002357,"equip",500000,1,1,50,200,0,0,0,0,0,"no_trade,karma_scissorable"
1002358,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002359,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002360,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002361,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002362,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002363,"equip",110000,1,0,90,200,0,0,0,0,0,""
1002364,"equip",110000,1,0,90,200,0,0,0,0,0,""
1002365,"equip",110000,1,0,90,200,0,0,0,0,0,""
1002366,"equip",110000,1,0,90,200,0,0,0,0,0,""
1002367,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002368,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002369,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002370,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002371,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002372,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002373,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002374,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002375,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002376,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002377,"equip",230000,1,0,100,200,0,0,0,0,0,""
1002378,"equip",230000,1,0,100,200,0,0,0,0,0,""
1002379,"equip",230000,1,0,100,200,0,0,0,0,0,""
1002380,"equip",130000,1,0,100,200,0,0,0,0,0,""
1002381,"equip",130000,1,0,100,200,0,0,0,0,0,""
1002382,"equip",130000,1,0,100,200,0,0,0,0,0,""
1002383,"equip",130000,1,0,100,200,0,0,0,0,0,""
1002384,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002385,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002386,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002387,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002388,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002389,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002390,"equip",300000,1,0,50,200,0,0,0,0,0,""
1002391,"equip",1500,1,0,10,200,0,0,0,0,0,""
1002392,"equip",1500,1,0,10,200,0,0,0,0,0,""
1002393,"equip",1500,1,0,10,200,0,0,0,0,0,""
1002394,"equip",1500,1,0,10,200,0,0,0,0,0,""
1002395,"equip",1500,1,0,10,200,0,0,0,0,0,""
1002396,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002397,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002398,"equip",125000,1,0,100,200,0,0,0,0,0,""
1002399,"equip",125000,1,0,100,200,0,0,0,0,0,""
1002400,"equip",125000,1,0,100,200,0,0,0,0,0,""
1002401,"equip",125000,1,0,100,200,0,0,0,0,0,""
1002402,"equip",115000,1,0,90,200,0,0,0,0,0,""
1002403,"equip",115000,1,0,90,200,0,0,0,0,0,""
1002404,"equip",115000,1,0,90,200,0,0,0,0,0,""
1002405,"equip",115000,1,0,90,200,0,0,0,0,0,""
1002406,"equip",130000,1,0,100,200,0,0,0,0,0,""
1002407,"equip",130000,1,0,100,200,0,0,0,0,0,""
1002408,"equip",130000,1,0,100,200,0,0,0,0,0,""
1002409,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002410,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002411,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002412,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002413,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002414,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002415,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002416,"equip",1,1,0,10,200,0,0,0,0,0,"cash_item"
1002417,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002418,"equip",1000,1,0,0,200,0,0,0,0,0,""
1002419,"equip",0,1,0,0,200,0,0,0,0,0,"quest"
1002420,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002421,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002422,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002423,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002424,"equip",500,1,0,5,200,0,0,0,0,0,""
1002425,"equip",500,1,0,5,200,0,0,0,0,0,""
1002426,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002427,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002428,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002429,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002430,"equip",350000,1,0,60,200,0,0,0,0,0,""
1002431,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002432,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002433,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002434,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002435,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002436,"equip",40000,1,0,35,200,0,0,0,0,0,"quest"
1002437,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002438,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002439,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002440,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002441,"equip",10000,1,0,25,200,0,0,0,0,0,""
1002442,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002443,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002444,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002445,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002446,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002447,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002448,"equip",1,1,0,10,200,0,0,0,0,0,""
1002449,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002450,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002451,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002452,"equip",2000,1,0,20,200,0,0,0,0,0,""
1002453,"equip",2000,1,0,20,200,0,0,0,0,0,""
1002454,"equip",3000,1,0,30,200,0,0,0,0,0,""
1002455,"equip",3000,1,0,30,200,0,0,0,0,0,""
1002456,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002457,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002458,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002459,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002460,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002461,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002462,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002463,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002464,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002465,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002466,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002467,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002468,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002469,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002470,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002471,"equip",60000,1,1,60,200,0,0,0,0,0,"quest"
1002472,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002476,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002477,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002478,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002479,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002480,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002481,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002482,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002483,"equip",70000,1,1,65,200,0,0,0,0,0,"no_trade,karma_scissorable"
1002484,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002485,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002486,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002487,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002488,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002489,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002490,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002491,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002492,"equip",1500,1,0,20,200,0,0,0,0,0,""
1002493,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002495,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002496,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002497,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002498,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002499,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002500,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002501,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002502,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002503,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002504,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002505,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002506,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002507,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002508,"equip",2000,1,1,0,200,0,0,0,0,0,"no_trade,no_sale"
1002509,"equip",2000,1,1,8,200,0,0,0,0,0,"no_trade,no_sale"
1002510,"equip",15000,1,1,30,200,0,0,0,0,0,"no_trade,no_sale"
1002511,"equip",30000,1,1,70,200,0,0,0,0,0,"no_trade,no_sale"
1002512,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002513,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002515,"equip",1000,1,0,0,200,0,0,0,0,0,""
1002516,"equip",1000,1,0,0,200,0,0,0,0,0,""
1002517,"equip",2000,1,1,30,200,0,0,0,0,0,"no_trade,no_sale"
1002518,"equip",1000,1,0,0,200,0,0,0,0,0,""
1002519,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002520,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002521,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002522,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002523,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002524,"equip",1,1,0,0,200,0,0,0,0,0,"no_trade,no_sale,cash_item"
1002525,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002526,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002527,"equip",1000,1,0,0,200,0,0,0,0,0,""
1002528,"equip",210000,1,0,90,200,0,0,0,0,0,""
1002529,"equip",210000,1,0,90,200,0,0,0,0,0,""
1002530,"equip",210000,1,0,90,200,0,0,0,0,0,""
1002531,"equip",210000,1,0,90,200,0,0,0,0,0,""
1002532,"equip",210000,1,0,90,200,0,0,0,0,0,""
1002534,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002536,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002542,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002543,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002544,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002545,"equip",1,1,0,10,200,0,0,0,0,0,"cash_item"
1002547,"equip",150000,1,0,110,200,0,0,0,0,0,""
1002548,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002549,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002550,"equip",160000,1,0,110,200,0,0,0,0,0,""
1002551,"equip",280000,1,0,110,200,0,0,0,0,0,""
1002552,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002553,"equip",0,1,0,0,200,0,0,0,0,0,"quest"
1002554,"equip",1,1,0,60,200,0,0,0,0,0,"no_trade,karma_scissorable"
1002555,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002556,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002557,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002558,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002559,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002560,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002562,"equip",1,1,0,0,200,0,0,0,0,0,""
1002565,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002566,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002567,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002568,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002569,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002571,"equip",1,1,1,60,200,0,0,0,0,0,"no_trade"
1002572,"equip",1,1,1,70,200,0,0,0,0,0,"no_trade"
1002573,"equip",1,1,1,80,200,0,0,0,0,0,"no_trade"
1002574,"equip",1,1,1,90,200,0,0,0,0,0,"no_trade"
1002575,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002576,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002577,"equip",30000,1,0,40,200,0,0,0,0,0,""
1002578,"equip",45000,1,0,35,200,0,0,0,0,0,""
1002579,"equip",15000,1,0,30,200,0,0,0,0,0,""
1002580,"equip",25000,1,0,35,200,0,0,0,0,0,""
1002582,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002584,"equip",100,1,0,20,200,0,0,0,0,0,""
1002585,"equip",100,1,0,20,200,0,0,0,0,0,""
1002586,"equip",100,1,0,20,200,0,0,0,0,0,""
1002587,"equip",100,1,0,20,200,0,0,0,0,0,""
1002590,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002591,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002592,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002593,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002594,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002596,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002597,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002598,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002599,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002600,"equip",1000,1,0,0,200,0,0,0,0,0,""
1002601,"equip",1000,1,0,0,200,0,0,0,0,0,""
1002602,"equip",1000,1,0,0,200,0,0,0,0,0,""
1002603,"equip",1000,1,0,0,200,0,0,0,0,0,""
1002605,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002607,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002608,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002610,"equip",450,1,0,10,200,0,0,0,0,0,""
1002613,"equip",2000,1,0,15,200,0,0,0,0,0,""
1002616,"equip",6000,1,0,20,200,0,0,0,0,0,""
1002619,"equip",10000,1,0,25,200,0,0,0,0,0,""
1002622,"equip",15000,1,0,30,200,0,0,0,0,0,""
1002625,"equip",25000,1,0,35,200,0,0,0,0,0,""
1002628,"equip",30000,1,0,40,200,0,0,0,0,0,""
1002631,"equip",40000,1,0,50,200,0,0,0,0,0,""
1002634,"equip",55000,1,0,60,200,0,0,0,0,0,""
1002637,"equip",85000,1,0,70,200,0,0,0,0,0,""
1002640,"equip",100000,1,0,80,200,0,0,0,0,0,""
1002643,"equip",115000,1,0,90,200,0,0,0,0,0,""
1002646,"equip",130000,1,0,100,200,0,0,0,0,0,""
1002649,"equip",150000,1,0,110,200,0,0,0,0,0,""
1002650,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002653,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002654,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002656,"equip",55000,1,0,60,200,0,0,0,0,0,""
1002660,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002661,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002662,"equip",100,1,0,0,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
1002663,"equip",15000,1,0,10,200,0,0,0,0,0,"no_trade"
1002665,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002666,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002667,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002672,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002673,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002674,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002675,"equip",1,1,0,35,200,0,0,0,0,0,""
1002676,"equip",1,1,0,50,200,0,0,0,0,0,""
1002677,"equip",33000,1,0,40,200,0,0,0,0,0,""
1002678,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002679,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002691,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002692,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002693,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002694,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002695,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002696,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002697,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002698,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002699,"equip",1,1,0,10,200,0,0,0,0,0,"time_limited,no_sale"
1002700,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002701,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002703,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002704,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002705,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002706,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002707,"equip",1,1,1,10,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
1002708,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002709,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002710,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002711,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002712,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002713,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002714,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002715,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002716,"equip",1,1,1,0,200,0,0,0,0,0,"no_trade"
1002717,"equip",1,1,1,0,200,0,0,0,0,0,"no_trade"
1002721,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002722,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002723,"equip",28,1,0,30,200,0,0,0,0,0,""
1002724,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002725,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002726,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002727,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002728,"equip",1,1,1,10,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
1002734,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002735,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002736,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002737,"equip",1,1,0,10,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
1002738,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002739,"equip",1,1,0,70,200,0,0,0,0,0,"no_sale"
1002740,"equip",1,1,0,70,200,0,0,0,0,0,"no_sale"
1002741,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002742,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002747,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002748,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002749,"equip",1,1,0,50,200,0,0,0,0,0,""
1002750,"equip",1,1,0,50,200,0,0,0,0,0,""
1002752,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002753,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002754,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002755,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002756,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002757,"equip",5250,1,0,10,200,0,0,0,0,0,""
1002758,"equip",40000,1,1,90,200,0,0,0,0,0,"no_trade,no_sale"
1002759,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002760,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002762,"equip",1,1,0,0,200,0,0,0,0,0,"no_trade"
1002763,"equip",1,1,0,0,200,0,0,0,0,0,"no_trade"
1002764,"equip",1,1,0,0,200,0,0,0,0,0,"no_trade"
1002765,"equip",1,1,0,0,200,0,0,0,0,0,"no_trade"
1002766,"equip",1,1,0,0,200,0,0,0,0,0,"no_trade"
1002770,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002771,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002773,"equip",150000,1,0,110,200,0,0,0,0,0,""
1002774,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002776,"equip",320000,1,0,120,200,0,0,0,0,0,""
1002777,"equip",170000,1,0,120,200,0,0,0,0,0,""
1002778,"equip",170000,1,0,120,200,0,0,0,0,0,""
1002779,"equip",190000,1,0,120,200,0,0,0,0,0,""
1002780,"equip",170000,1,0,120,200,0,0,0,0,0,""
1002784,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002785,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002788,"equip",1,1,0,30,200,0,0,0,0,0,""
1002790,"equip",320000,1,0,120,200,0,0,0,0,0,""
1002791,"equip",170000,1,0,120,200,0,0,0,0,0,""
1002792,"equip",170000,1,0,120,200,0,0,0,0,0,""
1002793,"equip",190000,1,0,120,200,0,0,0,0,0,""
1002794,"equip",170000,1,0,120,200,0,0,0,0,0,""
1002796,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002797,"equip",1,1,0,10,200,0,0,0,0,0,"time_limited,no_trade"
1002798,"equip",1,1,0,15,200,0,0,0,0,0,"no_trade"
1002800,"equip",1,1,0,30,200,0,0,0,0,0,"no_trade"
1002801,"equip",1,1,0,60,200,0,0,0,0,0,""
1002803,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002804,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002812,"equip",1,1,0,0,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
1002820,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002821,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002822,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002823,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002824,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002831,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002834,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002835,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002836,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002837,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002839,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002840,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002844,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002845,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002847,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002849,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002850,"equip",1,1,0,0,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
1002851,"equip",1,1,0,10,200,0,0,0,0,0,"time_limited,no_trade"
1002856,"equip",1,1,0,30,200,0,0,0,0,0,"no_sale"
1002857,"equip",1,1,0,60,200,0,0,0,0,0,"no_sale"
1002858,"equip",10000,1,0,10,200,0,0,0,0,0,"time_limited,no_trade"
1002859,"equip",10000,1,0,0,200,0,0,0,0,0,"time_limited,no_trade"
1002860,"equip",10000,1,0,0,200,0,0,0,0,0,"time_limited,no_trade"
1002861,"equip",10000,1,0,0,200,0,0,0,0,0,"time_limited,no_trade"
1002863,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002867,"equip",1,1,1,10,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
1002869,"equip",1,1,0,0,200,0,0,0,0,0,"no_trade"
1002870,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002876,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002877,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002878,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002880,"equip",1,1,1,0,200,0,0,0,0,0,"no_trade"
1002881,"equip",1,1,1,0,200,0,0,0,0,0,"no_trade"
1002885,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002887,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002889,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002890,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002891,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002903,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002907,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002912,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002913,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002919,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1002920,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
